id,linkrun,objid
f5eaf5b0-14e2-4fea-99d4-f345bdaf14ba,wsdiff_S82_lon_gt_minus2,3104508
f5eaf5b0-14e2-4fea-99d4-f345bdaf14ba,wsdiff_S82_lon_gt_minus2,3114843
f5eaf5b0-14e2-4fea-99d4-f345bdaf14ba,wsdiff_S82_lon_gt_minus2,2519505
f5eaf5b0-14e2-4fea-99d4-f345bdaf14ba,wsdiff_S82_lon_gt_minus2,3356623
f5eaf5b0-14e2-4fea-99d4-f345bdaf14ba,wsdiff_S82_lon_gt_minus2,3801025
6b4525db-3e3b-4c11-a65d-6e30e42fcca8,wsdiff_S82_lon_gt_minus2,3103210
6b4525db-3e3b-4c11-a65d-6e30e42fcca8,wsdiff_S82_lon_gt_minus2,3117053
6b4525db-3e3b-4c11-a65d-6e30e42fcca8,wsdiff_S82_lon_gt_minus2,3355091
6b4525db-3e3b-4c11-a65d-6e30e42fcca8,wsdiff_S82_lon_gt_minus2,3766097
6b4525db-3e3b-4c11-a65d-6e30e42fcca8,wsdiff_S82_lon_gt_minus2,3801753
c5a26de6-ccb2-462f-8b75-b4c78833d38c,wsdiff_S82_lon_gt_minus2,2407931
c5a26de6-ccb2-462f-8b75-b4c78833d38c,wsdiff_S82_lon_gt_minus2,2479753
c5a26de6-ccb2-462f-8b75-b4c78833d38c,wsdiff_S82_lon_gt_minus2,3268419
c5a26de6-ccb2-462f-8b75-b4c78833d38c,wsdiff_S82_lon_gt_minus2,3730973
c5a26de6-ccb2-462f-8b75-b4c78833d38c,wsdiff_S82_lon_gt_minus2,3796046
97dd39c9-87e1-471d-a99f-a08472ccf638,wsdiff_S82_lon_gt_minus2,3403458
97dd39c9-87e1-471d-a99f-a08472ccf638,wsdiff_S82_lon_gt_minus2,3267060
97dd39c9-87e1-471d-a99f-a08472ccf638,wsdiff_S82_lon_gt_minus2,1958560
97dd39c9-87e1-471d-a99f-a08472ccf638,wsdiff_S82_lon_gt_minus2,2260449
b1f4a638-c285-4df6-9ac0-75fb5b85e5e7,wsdiff_S82_lon_gt_minus2,3122165
b1f4a638-c285-4df6-9ac0-75fb5b85e5e7,wsdiff_S82_lon_gt_minus2,3265144
b1f4a638-c285-4df6-9ac0-75fb5b85e5e7,wsdiff_S82_lon_gt_minus2,2217012
b1f4a638-c285-4df6-9ac0-75fb5b85e5e7,wsdiff_S82_lon_gt_minus2,3471861
b1f4a638-c285-4df6-9ac0-75fb5b85e5e7,wsdiff_S82_lon_gt_minus2,3492379
b1f4a638-c285-4df6-9ac0-75fb5b85e5e7,wsdiff_S82_lon_gt_minus2,2641386
b1f4a638-c285-4df6-9ac0-75fb5b85e5e7,wsdiff_S82_lon_gt_minus2,2621072
b1f4a638-c285-4df6-9ac0-75fb5b85e5e7,wsdiff_S82_lon_gt_minus2,3806511
1a0629ab-913d-4fea-8c0e-1a029abc64ee,wsdiff_S82_lon_gt_minus2,3127761
1a0629ab-913d-4fea-8c0e-1a029abc64ee,wsdiff_S82_lon_gt_minus2,3191209
1a0629ab-913d-4fea-8c0e-1a029abc64ee,wsdiff_S82_lon_gt_minus2,2493013
1a0629ab-913d-4fea-8c0e-1a029abc64ee,wsdiff_S82_lon_gt_minus2,2022113
1a0629ab-913d-4fea-8c0e-1a029abc64ee,wsdiff_S82_lon_gt_minus2,3828974
0b80883d-07f8-4020-a79b-90063d7e77f2,wsdiff_S82_lon_gt_minus2,3354448
0b80883d-07f8-4020-a79b-90063d7e77f2,wsdiff_S82_lon_gt_minus2,3196215
0b80883d-07f8-4020-a79b-90063d7e77f2,wsdiff_S82_lon_gt_minus2,1907523
0b80883d-07f8-4020-a79b-90063d7e77f2,wsdiff_S82_lon_gt_minus2,2207464
0b80883d-07f8-4020-a79b-90063d7e77f2,wsdiff_S82_lon_gt_minus2,2619897
7bbbdc8d-7c78-4032-bf42-47a15b79ae41,wsdiff_S82_lon_gt_minus2,2018432
7bbbdc8d-7c78-4032-bf42-47a15b79ae41,wsdiff_S82_lon_gt_minus2,2421248
7bbbdc8d-7c78-4032-bf42-47a15b79ae41,wsdiff_S82_lon_gt_minus2,2495768
7bbbdc8d-7c78-4032-bf42-47a15b79ae41,wsdiff_S82_lon_gt_minus2,3448063
7bbbdc8d-7c78-4032-bf42-47a15b79ae41,wsdiff_S82_lon_gt_minus2,3749731
7bbbdc8d-7c78-4032-bf42-47a15b79ae41,wsdiff_S82_lon_gt_minus2,3785787
d4da380e-e87b-4bb0-8304-654a98d8d6b2,wsdiff_S82_lon_gt_minus2,3132466
d4da380e-e87b-4bb0-8304-654a98d8d6b2,wsdiff_S82_lon_gt_minus2,2102585
d4da380e-e87b-4bb0-8304-654a98d8d6b2,wsdiff_S82_lon_gt_minus2,3232607
d4da380e-e87b-4bb0-8304-654a98d8d6b2,wsdiff_S82_lon_gt_minus2,3499328
d4da380e-e87b-4bb0-8304-654a98d8d6b2,wsdiff_S82_lon_gt_minus2,3660294
930c436d-657f-41ca-9891-f2a6ef58715b,wsdiff_S82_lon_gt_minus2,1697695
930c436d-657f-41ca-9891-f2a6ef58715b,wsdiff_S82_lon_gt_minus2,2420342
930c436d-657f-41ca-9891-f2a6ef58715b,wsdiff_S82_lon_gt_minus2,3600283
930c436d-657f-41ca-9891-f2a6ef58715b,wsdiff_S82_lon_gt_minus2,3804247
930c436d-657f-41ca-9891-f2a6ef58715b,wsdiff_S82_lon_gt_minus2,3795614
83317e84-9545-474b-90b3-0a6ca8cdacd1,wsdiff_S82_lon_gt_minus2,2193841
83317e84-9545-474b-90b3-0a6ca8cdacd1,wsdiff_S82_lon_gt_minus2,3446419
83317e84-9545-474b-90b3-0a6ca8cdacd1,wsdiff_S82_lon_gt_minus2,3466598
83317e84-9545-474b-90b3-0a6ca8cdacd1,wsdiff_S82_lon_gt_minus2,2633125
83317e84-9545-474b-90b3-0a6ca8cdacd1,wsdiff_S82_lon_gt_minus2,3800704
1d52459b-71d9-4fdf-a541-35879f6a7335,wsdiff_S82_lon_gt_minus2,3100553
1d52459b-71d9-4fdf-a541-35879f6a7335,wsdiff_S82_lon_gt_minus2,3112026
1d52459b-71d9-4fdf-a541-35879f6a7335,wsdiff_S82_lon_gt_minus2,3302200
1d52459b-71d9-4fdf-a541-35879f6a7335,wsdiff_S82_lon_gt_minus2,3746350
1d52459b-71d9-4fdf-a541-35879f6a7335,wsdiff_S82_lon_gt_minus2,3788680
78fcb70c-9bf8-452a-86d6-ef7f0875f065,wsdiff_S82_lon_gt_minus2,3103005
78fcb70c-9bf8-452a-86d6-ef7f0875f065,wsdiff_S82_lon_gt_minus2,3110823
78fcb70c-9bf8-452a-86d6-ef7f0875f065,wsdiff_S82_lon_gt_minus2,2442685
78fcb70c-9bf8-452a-86d6-ef7f0875f065,wsdiff_S82_lon_gt_minus2,2511421
78fcb70c-9bf8-452a-86d6-ef7f0875f065,wsdiff_S82_lon_gt_minus2,3463083
3f458ff9-1943-4499-843e-eeeb111e2a34,wsdiff_S82_lon_gt_minus2,3126252
3f458ff9-1943-4499-843e-eeeb111e2a34,wsdiff_S82_lon_gt_minus2,3270458
3f458ff9-1943-4499-843e-eeeb111e2a34,wsdiff_S82_lon_gt_minus2,2229189
3f458ff9-1943-4499-843e-eeeb111e2a34,wsdiff_S82_lon_gt_minus2,3507404
3f458ff9-1943-4499-843e-eeeb111e2a34,wsdiff_S82_lon_gt_minus2,2642357
3f458ff9-1943-4499-843e-eeeb111e2a34,wsdiff_S82_lon_gt_minus2,2622916
3f458ff9-1943-4499-843e-eeeb111e2a34,wsdiff_S82_lon_gt_minus2,3809918
1d285ded-16c5-434c-b478-fb3fe407d011,wsdiff_S82_lon_gt_minus2,922339
1d285ded-16c5-434c-b478-fb3fe407d011,wsdiff_S82_lon_gt_minus2,2691653
1d285ded-16c5-434c-b478-fb3fe407d011,wsdiff_S82_lon_gt_minus2,3826770
0a934a09-0b24-4319-87f6-b1e554dd69b0,wsdiff_S82_lon_gt_minus2,1523887
0a934a09-0b24-4319-87f6-b1e554dd69b0,wsdiff_S82_lon_gt_minus2,1624204
0a934a09-0b24-4319-87f6-b1e554dd69b0,wsdiff_S82_lon_gt_minus2,3690474
0a934a09-0b24-4319-87f6-b1e554dd69b0,wsdiff_S82_lon_gt_minus2,3803785
ca43822d-b4e1-4b78-a018-9af87b1ef4c4,wsdiff_S82_lon_gt_minus2,2404492
ca43822d-b4e1-4b78-a018-9af87b1ef4c4,wsdiff_S82_lon_gt_minus2,3720136
ca43822d-b4e1-4b78-a018-9af87b1ef4c4,wsdiff_S82_lon_gt_minus2,3789468
292a82c7-7fbc-42eb-8577-1b2227746ea6,wsdiff_S82_lon_gt_minus2,1701722
292a82c7-7fbc-42eb-8577-1b2227746ea6,wsdiff_S82_lon_gt_minus2,3600306
292a82c7-7fbc-42eb-8577-1b2227746ea6,wsdiff_S82_lon_gt_minus2,2608369
292a82c7-7fbc-42eb-8577-1b2227746ea6,wsdiff_S82_lon_gt_minus2,3804327
292a82c7-7fbc-42eb-8577-1b2227746ea6,wsdiff_S82_lon_gt_minus2,3795619
253c1297-51ca-4f48-ac04-b558e7c900ba,wsdiff_S82_lon_gt_minus2,2404302
253c1297-51ca-4f48-ac04-b558e7c900ba,wsdiff_S82_lon_gt_minus2,2469541
253c1297-51ca-4f48-ac04-b558e7c900ba,wsdiff_S82_lon_gt_minus2,3239927
253c1297-51ca-4f48-ac04-b558e7c900ba,wsdiff_S82_lon_gt_minus2,3717797
253c1297-51ca-4f48-ac04-b558e7c900ba,wsdiff_S82_lon_gt_minus2,3789355
f26aec82-0c61-418d-988b-43cb65f962bb,wsdiff_S82_lon_gt_minus2,3108304
f26aec82-0c61-418d-988b-43cb65f962bb,wsdiff_S82_lon_gt_minus2,3122356
f26aec82-0c61-418d-988b-43cb65f962bb,wsdiff_S82_lon_gt_minus2,2105149
f26aec82-0c61-418d-988b-43cb65f962bb,wsdiff_S82_lon_gt_minus2,3213994
f26aec82-0c61-418d-988b-43cb65f962bb,wsdiff_S82_lon_gt_minus2,3487080
f26aec82-0c61-418d-988b-43cb65f962bb,wsdiff_S82_lon_gt_minus2,3783719
39b33c43-ab99-4ee4-a67b-9411b4bbf3d7,wsdiff_S82_lon_gt_minus2,3142657
39b33c43-ab99-4ee4-a67b-9411b4bbf3d7,wsdiff_S82_lon_gt_minus2,2674620
39b33c43-ab99-4ee4-a67b-9411b4bbf3d7,wsdiff_S82_lon_gt_minus2,3797701
c32e314f-4f7c-4be2-b39e-b994318940c9,wsdiff_S82_lon_gt_minus2,3214872
c32e314f-4f7c-4be2-b39e-b994318940c9,wsdiff_S82_lon_gt_minus2,2510442
c32e314f-4f7c-4be2-b39e-b994318940c9,wsdiff_S82_lon_gt_minus2,2044876
c32e314f-4f7c-4be2-b39e-b994318940c9,wsdiff_S82_lon_gt_minus2,3797721
0fce9bca-eac6-48cd-a990-1c218e7d1528,wsdiff_S82_lon_gt_minus2,2625711
0fce9bca-eac6-48cd-a990-1c218e7d1528,wsdiff_S82_lon_gt_minus2,3797737
0fce9bca-eac6-48cd-a990-1c218e7d1528,wsdiff_S82_lon_gt_minus2,3807067
1d982d6f-c3f2-4758-a0f7-1d241d9e52c7,wsdiff_S82_lon_gt_minus2,3167344
1d982d6f-c3f2-4758-a0f7-1d241d9e52c7,wsdiff_S82_lon_gt_minus2,2686650
1d982d6f-c3f2-4758-a0f7-1d241d9e52c7,wsdiff_S82_lon_gt_minus2,3789558
73cbc241-8d66-4093-b856-f458305ef3b7,wsdiff_S82_lon_gt_minus2,1971970
73cbc241-8d66-4093-b856-f458305ef3b7,wsdiff_S82_lon_gt_minus2,3810461
73cbc241-8d66-4093-b856-f458305ef3b7,wsdiff_S82_lon_gt_minus2,3812391
fb47ca9d-a87a-44b1-b554-9ec64e85db69,wsdiff_S82_lon_gt_minus2,3137282
fb47ca9d-a87a-44b1-b554-9ec64e85db69,wsdiff_S82_lon_gt_minus2,3294181
fb47ca9d-a87a-44b1-b554-9ec64e85db69,wsdiff_S82_lon_gt_minus2,1574806
fb47ca9d-a87a-44b1-b554-9ec64e85db69,wsdiff_S82_lon_gt_minus2,2258112
fb47ca9d-a87a-44b1-b554-9ec64e85db69,wsdiff_S82_lon_gt_minus2,3818245
48780d5b-91a2-420d-afd8-76b0ab1127fe,wsdiff_S82_lon_gt_minus2,3251904
48780d5b-91a2-420d-afd8-76b0ab1127fe,wsdiff_S82_lon_gt_minus2,2610039
48780d5b-91a2-420d-afd8-76b0ab1127fe,wsdiff_S82_lon_gt_minus2,3791622
6bf89287-f407-48f0-aa32-7d9a2dcfb3b6,wsdiff_S82_lon_gt_minus2,2620374
6bf89287-f407-48f0-aa32-7d9a2dcfb3b6,wsdiff_S82_lon_gt_minus2,3788157
6bf89287-f407-48f0-aa32-7d9a2dcfb3b6,wsdiff_S82_lon_gt_minus2,3805074
8298b936-fb8d-4c3c-9edd-b74a5e216dad,wsdiff_S82_lon_gt_minus2,2079320
8298b936-fb8d-4c3c-9edd-b74a5e216dad,wsdiff_S82_lon_gt_minus2,2668303
8298b936-fb8d-4c3c-9edd-b74a5e216dad,wsdiff_S82_lon_gt_minus2,3812143
5ba8ca7f-c61c-4361-ba8c-a86273545992,wsdiff_S82_lon_gt_minus2,932078
5ba8ca7f-c61c-4361-ba8c-a86273545992,wsdiff_S82_lon_gt_minus2,2691645
5ba8ca7f-c61c-4361-ba8c-a86273545992,wsdiff_S82_lon_gt_minus2,3820341
2bedcb88-ddde-4dde-8492-f57a85f81b97,wsdiff_S82_lon_gt_minus2,3146969
2bedcb88-ddde-4dde-8492-f57a85f81b97,wsdiff_S82_lon_gt_minus2,3231257
2bedcb88-ddde-4dde-8492-f57a85f81b97,wsdiff_S82_lon_gt_minus2,2055194
2bedcb88-ddde-4dde-8492-f57a85f81b97,wsdiff_S82_lon_gt_minus2,3795776
963b423e-fe06-4d81-ab6a-cf8ac56b2506,wsdiff_S82_lon_gt_minus2,3156826
963b423e-fe06-4d81-ab6a-cf8ac56b2506,wsdiff_S82_lon_gt_minus2,3265471
963b423e-fe06-4d81-ab6a-cf8ac56b2506,wsdiff_S82_lon_gt_minus2,2529051
963b423e-fe06-4d81-ab6a-cf8ac56b2506,wsdiff_S82_lon_gt_minus2,2080075
963b423e-fe06-4d81-ab6a-cf8ac56b2506,wsdiff_S82_lon_gt_minus2,3801939
6f599143-43c9-48e0-980a-b23c4416fb38,wsdiff_S82_lon_gt_minus2,3240794
6f599143-43c9-48e0-980a-b23c4416fb38,wsdiff_S82_lon_gt_minus2,3424911
6f599143-43c9-48e0-980a-b23c4416fb38,wsdiff_S82_lon_gt_minus2,2507278
6f599143-43c9-48e0-980a-b23c4416fb38,wsdiff_S82_lon_gt_minus2,2036824
6f599143-43c9-48e0-980a-b23c4416fb38,wsdiff_S82_lon_gt_minus2,3664476
c46d78c1-2cac-4488-bee1-2825c70f92af,wsdiff_S82_lon_gt_minus2,3437543
c46d78c1-2cac-4488-bee1-2825c70f92af,wsdiff_S82_lon_gt_minus2,2618482
c46d78c1-2cac-4488-bee1-2825c70f92af,wsdiff_S82_lon_gt_minus2,2615209
c46d78c1-2cac-4488-bee1-2825c70f92af,wsdiff_S82_lon_gt_minus2,3791758
fd515066-c82c-4c8f-ba9a-4e6e6b941eb7,wsdiff_S82_lon_gt_minus2,3135375
fd515066-c82c-4c8f-ba9a-4e6e6b941eb7,wsdiff_S82_lon_gt_minus2,3288856
fd515066-c82c-4c8f-ba9a-4e6e6b941eb7,wsdiff_S82_lon_gt_minus2,1573780
fd515066-c82c-4c8f-ba9a-4e6e6b941eb7,wsdiff_S82_lon_gt_minus2,2253861
72610188-f204-4c90-b7c6-dbc8ecc37afc,wsdiff_S82_lon_gt_minus2,2070063
72610188-f204-4c90-b7c6-dbc8ecc37afc,wsdiff_S82_lon_gt_minus2,2662327
72610188-f204-4c90-b7c6-dbc8ecc37afc,wsdiff_S82_lon_gt_minus2,3679142
72610188-f204-4c90-b7c6-dbc8ecc37afc,wsdiff_S82_lon_gt_minus2,3808619
25db1653-609b-4855-ac41-bdd41f8d2224,wsdiff_S82_lon_gt_minus2,3219038
25db1653-609b-4855-ac41-bdd41f8d2224,wsdiff_S82_lon_gt_minus2,3343677
25db1653-609b-4855-ac41-bdd41f8d2224,wsdiff_S82_lon_gt_minus2,3764052
25db1653-609b-4855-ac41-bdd41f8d2224,wsdiff_S82_lon_gt_minus2,3797513
25db1653-609b-4855-ac41-bdd41f8d2224,wsdiff_S82_lon_gt_minus2,3794468
8bd11e61-25b8-4e49-9570-f2c901b2cbf5,wsdiff_S82_lon_gt_minus2,991103
8bd11e61-25b8-4e49-9570-f2c901b2cbf5,wsdiff_S82_lon_gt_minus2,3497028
8bd11e61-25b8-4e49-9570-f2c901b2cbf5,wsdiff_S82_lon_gt_minus2,3799597
560fcab8-d6d9-4f5c-ac0a-65933d2525fb,wsdiff_S82_lon_gt_minus2,3102516
560fcab8-d6d9-4f5c-ac0a-65933d2525fb,wsdiff_S82_lon_gt_minus2,3110334
560fcab8-d6d9-4f5c-ac0a-65933d2525fb,wsdiff_S82_lon_gt_minus2,2034775
560fcab8-d6d9-4f5c-ac0a-65933d2525fb,wsdiff_S82_lon_gt_minus2,3333256
560fcab8-d6d9-4f5c-ac0a-65933d2525fb,wsdiff_S82_lon_gt_minus2,3760102
a63cdf15-76cf-439a-b5b9-0174556c44e4,wsdiff_S82_lon_gt_minus2,2405993
a63cdf15-76cf-439a-b5b9-0174556c44e4,wsdiff_S82_lon_gt_minus2,3429676
a63cdf15-76cf-439a-b5b9-0174556c44e4,wsdiff_S82_lon_gt_minus2,2614213
a63cdf15-76cf-439a-b5b9-0174556c44e4,wsdiff_S82_lon_gt_minus2,2612474
a63cdf15-76cf-439a-b5b9-0174556c44e4,wsdiff_S82_lon_gt_minus2,3792017
cf8426ff-12c1-4a34-942d-a26833f9c98f,wsdiff_S82_lon_gt_minus2,3132595
cf8426ff-12c1-4a34-942d-a26833f9c98f,wsdiff_S82_lon_gt_minus2,2106735
cf8426ff-12c1-4a34-942d-a26833f9c98f,wsdiff_S82_lon_gt_minus2,3499508
3e066b3e-ea75-4f4a-bb55-e448b1dae16e,wsdiff_S82_lon_gt_minus2,3464429
3e066b3e-ea75-4f4a-bb55-e448b1dae16e,wsdiff_S82_lon_gt_minus2,2605936
3e066b3e-ea75-4f4a-bb55-e448b1dae16e,wsdiff_S82_lon_gt_minus2,3808787
2ca2b0c1-efa3-4dbf-b1ab-e228b7ac158c,wsdiff_S82_lon_gt_minus2,3124862
2ca2b0c1-efa3-4dbf-b1ab-e228b7ac158c,wsdiff_S82_lon_gt_minus2,2098947
2ca2b0c1-efa3-4dbf-b1ab-e228b7ac158c,wsdiff_S82_lon_gt_minus2,3226905
096eb504-31b9-4510-b866-2ff370db32df,wsdiff_S82_lon_gt_minus2,3382653
096eb504-31b9-4510-b866-2ff370db32df,wsdiff_S82_lon_gt_minus2,3788661
096eb504-31b9-4510-b866-2ff370db32df,wsdiff_S82_lon_gt_minus2,3824993
100f42b0-fe92-49a7-b82a-e40be8c6f592,wsdiff_S82_lon_gt_minus2,3299171
100f42b0-fe92-49a7-b82a-e40be8c6f592,wsdiff_S82_lon_gt_minus2,3528062
100f42b0-fe92-49a7-b82a-e40be8c6f592,wsdiff_S82_lon_gt_minus2,3651570
ecd8c8d2-81af-40eb-9f0b-68f7560b5bc0,wsdiff_S82_lon_gt_minus2,3311323
ecd8c8d2-81af-40eb-9f0b-68f7560b5bc0,wsdiff_S82_lon_gt_minus2,2250451
ecd8c8d2-81af-40eb-9f0b-68f7560b5bc0,wsdiff_S82_lon_gt_minus2,2647561
d5d5074e-28d5-4575-a4e3-71ad3050e5dc,wsdiff_S82_lon_gt_minus2,3142654
d5d5074e-28d5-4575-a4e3-71ad3050e5dc,wsdiff_S82_lon_gt_minus2,2502498
d5d5074e-28d5-4575-a4e3-71ad3050e5dc,wsdiff_S82_lon_gt_minus2,2670144
