,tmpid,designation,ra-hms,dec-dms,v,offset_ra,offset_dec,motion_ra,motion_dec,orbit,comment,id,linkrun,objid,date_obs,ra,dec,expnum,exptime,band,ccd,mag,nite,fakeid,date_added,obscode
68,000216,(224408) 2005 UT322      ,23 51 23.0 ,+01 59 54  ,19.6   ,0.0E   ,0.0N    ,17-    ,21-  ,  8o  ,None needed at this time.,137ef3bd-b31e-439d-bb8c-6a1c144877cd,wsdiff_S82_lon_gt_minus2,2177935,2013-10-12 02:22:03,23:51:22.91,1:59:53.1,243094,90.0,i,1,19.2250995636,20131011,0,2016-02-21 02:18:07,807
69,000216,(156451) 2002 AH203      ,23 51 41.8 ,+02 05 49  ,19.3   ,4.7E   ,5.9N    ,22-    ,14-  , 11o  ,None needed at this time.,137ef3bd-b31e-439d-bb8c-6a1c144877cd,wsdiff_S82_lon_gt_minus2,2177935,2013-10-12 02:22:03,23:51:22.91,1:59:53.1,243094,90.0,i,1,19.2250995636,20131011,0,2016-02-21 02:18:07,807
70,000217, (48458) Merian          ,23 50 17.2 ,+01 54 57  ,18.2   ,0.0E   ,0.0S    ,13-    , 4+  , 14o  ,None needed at this time.,137ef3bd-b31e-439d-bb8c-6a1c144877cd,wsdiff_S82_lon_gt_minus2,2616877,2013-10-28 00:50:05,23:50:17.12,1:54:57.1,247481,90.0,r,26,18.2051010132,20131027,0,2016-02-21 02:18:07,807
71,000217,(142194) 2002 RF53       ,23 50 09.5 ,+01 50 15  ,19.0   ,1.9W   ,4.7S    , 7+    ,11+  , 10o  ,None needed at this time.,137ef3bd-b31e-439d-bb8c-6a1c144877cd,wsdiff_S82_lon_gt_minus2,2616877,2013-10-28 00:50:05,23:50:17.12,1:54:57.1,247481,90.0,r,26,18.2051010132,20131027,0,2016-02-21 02:18:07,807
72,000101,(126756) 2002 DS7        ,00 11 13.3 ,+01 54 30  ,18.6   ,1.4E   ,1.6N    ,45-    , 1+  ,  8o  ,None needed at this time.,14050e49-ce08-4ae8-bae2-3c2602dbfac1,wsdiff_S82_lon_gt_minus2,3146226,2013-09-30 03:48:55,0:11:07.83,1:52:53.3,239659,90.0,r,19,22.2151985168,20130929,0,2016-02-21 02:18:07,807
73,000101,(375700) 2009 PY1        ,00 11 29.4 ,+01 55 07  ,19.9   ,5.4E   ,2.2N    ,38-    , 8-  ,  5o  ,None needed at this time.,14050e49-ce08-4ae8-bae2-3c2602dbfac1,wsdiff_S82_lon_gt_minus2,3146226,2013-09-30 03:48:55,0:11:07.83,1:52:53.3,239659,90.0,r,19,22.2151985168,20130929,0,2016-02-21 02:18:07,807
74,000101,(264857) 2002 RS82       ,00 10 39.0 ,+01 55 13  ,18.7   ,7.2W   ,2.3N    ,36-    , 3-  ,  7o  ,None needed at this time.,14050e49-ce08-4ae8-bae2-3c2602dbfac1,wsdiff_S82_lon_gt_minus2,3146226,2013-09-30 03:48:55,0:11:07.83,1:52:53.3,239659,90.0,r,19,22.2151985168,20130929,0,2016-02-21 02:18:07,807
75,000102,(126756) 2002 DS7        ,00 11 13.2 ,+01 54 30  ,18.6   ,1.4E   ,1.6N    ,45-    , 1+  ,  8o  ,None needed at this time.,14050e49-ce08-4ae8-bae2-3c2602dbfac1,wsdiff_S82_lon_gt_minus2,3228361,2013-09-30 03:51:02,0:11:07.83,1:52:53.3,239660,90.0,i,19,21.7370986938,20130929,0,2016-02-21 02:18:07,807
76,000102,(375700) 2009 PY1        ,00 11 29.3 ,+01 55 06  ,19.9   ,5.4E   ,2.2N    ,38-    , 8-  ,  5o  ,None needed at this time.,14050e49-ce08-4ae8-bae2-3c2602dbfac1,wsdiff_S82_lon_gt_minus2,3228361,2013-09-30 03:51:02,0:11:07.83,1:52:53.3,239660,90.0,i,19,21.7370986938,20130929,0,2016-02-21 02:18:07,807
77,000102,(264857) 2002 RS82       ,00 10 38.9 ,+01 55 13  ,18.7   ,7.2W   ,2.3N    ,36-    , 3-  ,  7o  ,None needed at this time.,14050e49-ce08-4ae8-bae2-3c2602dbfac1,wsdiff_S82_lon_gt_minus2,3228361,2013-09-30 03:51:02,0:11:07.83,1:52:53.3,239660,90.0,i,19,21.7370986938,20130929,0,2016-02-21 02:18:07,807
78,000106,         2013 QX47       ,00 09 42.4 ,+01 52 29  ,19.2   ,8.6W   ,5.1N    , 9-    ,34-  ,  3o  ,"Desirable between 2016 Feb. 25-Mar. 26.  (130.0,-10.1,22.1)",14050e49-ce08-4ae8-bae2-3c2602dbfac1,wsdiff_S82_lon_gt_minus2,3667138,2013-10-13 02:46:38,0:10:16.68,1:47:20.3,243514,90.0,i,17,21.7818984985,20131012,0,2016-02-21 02:18:07,807
79,000107,-------------------------,-----------,-----------,-------,-------,--------,-------,-----,------,--------------------------------------,14050e49-ce08-4ae8-bae2-3c2602dbfac1,wsdiff_S82_lon_gt_minus2,3801139,2013-10-28 01:26:57,0:09:23.08,1:41:28.5,247499,90.0,r,38,22.4312992096,20131027,0,2016-02-21 02:18:07,807
80,000050,(156447) 2002 AM177      ,00 04 07.5 ,+01 39 22  ,19.8   ,5.4W   ,2.0S    ,32-    ,12-  ,  9o  ,None needed at this time.,153fc1c9-48cf-4280-939b-03a9d3efe749,wsdiff_S82_lon_gt_minus2,3103272,2013-09-30 03:10:13,0:04:29.09,1:41:19.2,239641,90.0,r,30,23.2838993073,20130929,0,2016-02-21 02:18:07,807
81,000050,(163633) 2002 UT18       ,00 04 00.5 ,+01 44 24  ,19.1   ,7.1W   ,3.1N    ,25-    ,18-  , 11o  ,None needed at this time.,153fc1c9-48cf-4280-939b-03a9d3efe749,wsdiff_S82_lon_gt_minus2,3103272,2013-09-30 03:10:13,0:04:29.09,1:41:19.2,239641,90.0,r,30,23.2838993073,20130929,0,2016-02-21 02:18:07,807
82,000050,(227562) 2005 YM190      ,00 04 08.4 ,+01 35 16  ,19.7   ,5.2W   ,6.1S    ,31-    ,11-  ,  9o  ,None needed at this time.,153fc1c9-48cf-4280-939b-03a9d3efe749,wsdiff_S82_lon_gt_minus2,3103272,2013-09-30 03:10:13,0:04:29.09,1:41:19.2,239641,90.0,r,30,23.2838993073,20130929,0,2016-02-21 02:18:07,807
83,000051,(156447) 2002 AM177      ,00 04 07.4 ,+01 39 21  ,19.8   ,5.4W   ,2.0S    ,32-    ,12-  ,  9o  ,None needed at this time.,153fc1c9-48cf-4280-939b-03a9d3efe749,wsdiff_S82_lon_gt_minus2,3117088,2013-09-30 03:12:19,0:04:29.09,1:41:19.2,239642,90.0,i,30,22.9547996521,20130929,0,2016-02-21 02:18:07,807
84,000051,(163633) 2002 UT18       ,00 04 00.4 ,+01 44 24  ,19.1   ,7.2W   ,3.1N    ,25-    ,18-  , 11o  ,None needed at this time.,153fc1c9-48cf-4280-939b-03a9d3efe749,wsdiff_S82_lon_gt_minus2,3117088,2013-09-30 03:12:19,0:04:29.09,1:41:19.2,239642,90.0,i,30,22.9547996521,20130929,0,2016-02-21 02:18:07,807
85,000051,(227562) 2005 YM190      ,00 04 08.3 ,+01 35 16  ,19.7   ,5.2W   ,6.1S    ,31-    ,11-  ,  9o  ,None needed at this time.,153fc1c9-48cf-4280-939b-03a9d3efe749,wsdiff_S82_lon_gt_minus2,3117088,2013-09-30 03:12:19,0:04:29.09,1:41:19.2,239642,90.0,i,30,22.9547996521,20130929,0,2016-02-21 02:18:07,807
86,000052, (78966) 2003 SO275      ,00 03 47.0 ,+01 32 03  ,19.8   ,2.5E   ,2.4S    ,24-    ,11-  , 12o  ,None needed at this time.,153fc1c9-48cf-4280-939b-03a9d3efe749,wsdiff_S82_lon_gt_minus2,3359960,2013-10-13 01:18:43,0:03:37.05,1:34:26.2,243472,90.0,z,62,22.6050987244,20131012,0,2016-02-21 02:18:07,807
87,000052,(160076) 2000 GS8        ,00 04 00.5 ,+01 34 45  ,19.0   ,5.9E   ,0.3N    ,27-    , 2-  , 11o  ,None needed at this time.,153fc1c9-48cf-4280-939b-03a9d3efe749,wsdiff_S82_lon_gt_minus2,3359960,2013-10-13 01:18:43,0:03:37.05,1:34:26.2,243472,90.0,z,62,22.6050987244,20131012,0,2016-02-21 02:18:07,807
88,000053, (78966) 2003 SO275      ,00 03 44.8 ,+01 31 48  ,19.8   ,2.0E   ,2.6S    ,24-    ,11-  , 12o  ,None needed at this time.,153fc1c9-48cf-4280-939b-03a9d3efe749,wsdiff_S82_lon_gt_minus2,3766733,2013-10-13 02:34:31,0:03:36.85,1:34:24.7,243508,90.0,i,62,22.2356987,20131012,0,2016-02-21 02:18:07,807
89,000053,(160076) 2000 GS8        ,00 03 58.1 ,+01 34 41  ,19.0   ,5.3E   ,0.3N    ,27-    , 2-  , 11o  ,None needed at this time.,153fc1c9-48cf-4280-939b-03a9d3efe749,wsdiff_S82_lon_gt_minus2,3766733,2013-10-13 02:34:31,0:03:36.85,1:34:24.7,243508,90.0,i,62,22.2356987,20131012,0,2016-02-21 02:18:07,807
90,000054,-------------------------,-----------,-----------,-------,-------,--------,-------,-----,------,--------------------------------------,153fc1c9-48cf-4280-939b-03a9d3efe749,wsdiff_S82_lon_gt_minus2,3805919,2013-10-28 01:26:57,0:02:42.70,1:27:01.0,247499,90.0,r,45,23.3564987183,20131027,0,2016-02-21 02:18:07,807
91,000551,(254554) 2005 EB264      ,00 03 27.0 ,+01 44 27  ,19.6   ,3.9W   ,2.4S    ,35-    ,21-  ,  8o  ,None needed at this time.,174ba6f8-84e4-4271-8e0e-b32e6ee2615d,wsdiff_S82_lon_gt_minus2,3103183,2013-09-30 03:10:13,0:03:42.57,1:46:48.4,239641,90.0,r,30,22.6224994659,20130929,0,2016-02-21 02:18:07,807
92,000551,(163633) 2002 UT18       ,00 04 00.5 ,+01 44 24  ,19.1   ,4.5E   ,2.4S    ,25-    ,18-  , 11o  ,None needed at this time.,174ba6f8-84e4-4271-8e0e-b32e6ee2615d,wsdiff_S82_lon_gt_minus2,3103183,2013-09-30 03:10:13,0:03:42.57,1:46:48.4,239641,90.0,r,30,22.6224994659,20130929,0,2016-02-21 02:18:07,807
93,000551,(156447) 2002 AM177      ,00 04 07.5 ,+01 39 22  ,19.8   ,6.2E   ,7.4S    ,32-    ,12-  ,  9o  ,None needed at this time.,174ba6f8-84e4-4271-8e0e-b32e6ee2615d,wsdiff_S82_lon_gt_minus2,3103183,2013-09-30 03:10:13,0:03:42.57,1:46:48.4,239641,90.0,r,30,22.6224994659,20130929,0,2016-02-21 02:18:07,807
94,000552,(254554) 2005 EB264      ,00 03 27.0 ,+01 44 27  ,19.6   ,3.9W   ,2.4S    ,35-    ,21-  ,  8o  ,None needed at this time.,174ba6f8-84e4-4271-8e0e-b32e6ee2615d,wsdiff_S82_lon_gt_minus2,3117008,2013-09-30 03:12:19,0:03:42.55,1:46:48.4,239642,90.0,i,30,22.3833007812,20130929,0,2016-02-21 02:18:07,807
95,000552,(163633) 2002 UT18       ,00 04 00.4 ,+01 44 24  ,19.1   ,4.5E   ,2.4S    ,25-    ,18-  , 11o  ,None needed at this time.,174ba6f8-84e4-4271-8e0e-b32e6ee2615d,wsdiff_S82_lon_gt_minus2,3117008,2013-09-30 03:12:19,0:03:42.55,1:46:48.4,239642,90.0,i,30,22.3833007812,20130929,0,2016-02-21 02:18:07,807
96,000552,(156447) 2002 AM177      ,00 04 07.4 ,+01 39 21  ,19.8   ,6.2E   ,7.4S    ,32-    ,12-  ,  9o  ,None needed at this time.,174ba6f8-84e4-4271-8e0e-b32e6ee2615d,wsdiff_S82_lon_gt_minus2,3117008,2013-09-30 03:12:19,0:03:42.55,1:46:48.4,239642,90.0,i,30,22.3833007812,20130929,0,2016-02-21 02:18:07,807
97,000553, (69843) 1998 SL22       ,00 02 34.8 ,+01 40 00  ,18.9   ,6.1W   ,2.1S    ,23-    ,10-  , 16o  ,None needed at this time.,174ba6f8-84e4-4271-8e0e-b32e6ee2615d,wsdiff_S82_lon_gt_minus2,3351150,2013-10-13 01:18:43,0:02:59.26,1:42:03.5,243472,90.0,z,58,21.7784996033,20131012,0,2016-02-21 02:18:07,807
98,000553,         2012 FP63       ,00 02 24.9 ,+01 41 17  ,19.7   ,8.6W   ,0.8S    ,23-    , 6-  , 12o  ,"Very desirable between 2016 Feb. 25-Mar. 26.  (145.9,-04.1,20.9)",174ba6f8-84e4-4271-8e0e-b32e6ee2615d,wsdiff_S82_lon_gt_minus2,3351150,2013-10-13 01:18:43,0:02:59.26,1:42:03.5,243472,90.0,z,58,21.7784996033,20131012,0,2016-02-21 02:18:07,807
99,000554, (69843) 1998 SL22       ,00 02 32.7 ,+01 39 46  ,18.9   ,6.6W   ,2.3S    ,23-    ,10-  , 16o  ,None needed at this time.,174ba6f8-84e4-4271-8e0e-b32e6ee2615d,wsdiff_S82_lon_gt_minus2,3763976,2013-10-13 02:34:31,0:02:59.09,1:42:02.1,243508,90.0,i,58,22.4102993011,20131012,0,2016-02-21 02:18:07,807
100,000554,         2012 FP63       ,00 02 22.5 ,+01 41 07  ,19.7   ,9.1W   ,0.9S    ,23-    , 6-  , 12o  ,"Very desirable between 2016 Feb. 25-Mar. 26.  (145.9,-04.1,20.9)",174ba6f8-84e4-4271-8e0e-b32e6ee2615d,wsdiff_S82_lon_gt_minus2,3763976,2013-10-13 02:34:31,0:02:59.09,1:42:02.1,243508,90.0,i,58,22.4102993011,20131012,0,2016-02-21 02:18:07,807
101,000555,-------------------------,-----------,-----------,-------,-------,--------,-------,-----,------,--------------------------------------,174ba6f8-84e4-4271-8e0e-b32e6ee2615d,wsdiff_S82_lon_gt_minus2,3801694,2013-10-28 01:26:57,0:02:13.98,1:36:59.3,247499,90.0,r,39,23.0434989929,20131027,0,2016-02-21 02:18:07,807
102,000583,(264864) 2002 RZ155      ,00 15 28.0 ,+02 26 45  ,19.1   ,1.7E   ,5.2N    ,34-    ,21-  ,  7o  ,None needed at this time.,1a0629ab-913d-4fea-8c0e-1a029abc64ee,wsdiff_S82_lon_gt_minus2,3127761,2013-09-30 03:48:55,0:15:21.14,2:21:29.9,239659,90.0,r,6,22.6289997101,20130929,0,2016-02-21 02:18:07,807
103,000583,(142108) 2002 QJ86       ,00 15 37.9 ,+02 27 40  ,20.0   ,4.2E   ,6.2N    ,28-    ,13-  , 12o  ,None needed at this time.,1a0629ab-913d-4fea-8c0e-1a029abc64ee,wsdiff_S82_lon_gt_minus2,3127761,2013-09-30 03:48:55,0:15:21.14,2:21:29.9,239659,90.0,r,6,22.6289997101,20130929,0,2016-02-21 02:18:07,807
104,000584,(264864) 2002 RZ155      ,00 15 27.9 ,+02 26 44  ,19.1   ,1.7E   ,5.2N    ,34-    ,21-  ,  7o  ,None needed at this time.,1a0629ab-913d-4fea-8c0e-1a029abc64ee,wsdiff_S82_lon_gt_minus2,3191209,2013-09-30 03:51:02,0:15:21.12,2:21:29.8,239660,90.0,i,6,21.7947006226,20130929,0,2016-02-21 02:18:07,807
105,000584,(142108) 2002 QJ86       ,00 15 37.8 ,+02 27 39  ,20.0   ,4.2E   ,6.2N    ,28-    ,13-  , 12o  ,None needed at this time.,1a0629ab-913d-4fea-8c0e-1a029abc64ee,wsdiff_S82_lon_gt_minus2,3191209,2013-09-30 03:51:02,0:15:21.12,2:21:29.8,239660,90.0,i,6,21.7947006226,20130929,0,2016-02-21 02:18:07,807
106,000585,         2015 GJ1        ,00 14 21.6 ,+02 10 35  ,19.8   ,0.9E   ,4.3S    ,34-    , 2+  ,   o  ,Leave for survey recovery.,1a0629ab-913d-4fea-8c0e-1a029abc64ee,wsdiff_S82_lon_gt_minus2,2493013,2013-10-12 02:54:49,0:14:18.10,2:14:52.8,243110,90.0,i,30,21.7835998535,20131011,0,2016-02-21 02:18:07,807
107,000585,(127054) 2002 GD47       ,00 14 38.6 ,+02 19 06  ,19.1   ,5.1E   ,4.2N    ,25-    ,12-  , 12o  ,None needed at this time.,1a0629ab-913d-4fea-8c0e-1a029abc64ee,wsdiff_S82_lon_gt_minus2,2493013,2013-10-12 02:54:49,0:14:18.10,2:14:52.8,243110,90.0,i,30,21.7835998535,20131011,0,2016-02-21 02:18:07,807
108,000585,(236849) 2007 RK138      ,00 14 45.6 ,+02 14 37  ,19.9   ,6.9E   ,0.3S    ,26-    , 5-  ,  9o  ,None needed at this time.,1a0629ab-913d-4fea-8c0e-1a029abc64ee,wsdiff_S82_lon_gt_minus2,2493013,2013-10-12 02:54:49,0:14:18.10,2:14:52.8,243110,90.0,i,30,21.7835998535,20131011,0,2016-02-21 02:18:07,807
109,000585,(181829) 1998 SY62       ,00 13 39.7 ,+02 17 23  ,19.4   ,9.6W   ,2.5N    ,24-    ,20-  , 12o  ,None needed at this time.,1a0629ab-913d-4fea-8c0e-1a029abc64ee,wsdiff_S82_lon_gt_minus2,2493013,2013-10-12 02:54:49,0:14:18.10,2:14:52.8,243110,90.0,i,30,21.7835998535,20131011,0,2016-02-21 02:18:07,807
110,000586,         2015 GJ1        ,00 14 21.4 ,+02 10 35  ,19.8   ,0.8E   ,4.3S    ,34-    , 2+  ,   o  ,Leave for survey recovery.,1a0629ab-913d-4fea-8c0e-1a029abc64ee,wsdiff_S82_lon_gt_minus2,2022113,2013-10-12 03:00:52,0:14:18.08,2:14:52.5,243113,90.0,z,30,21.7406997681,20131011,0,2016-02-21 02:18:07,807
111,000586,(127054) 2002 GD47       ,00 14 38.4 ,+02 19 05  ,19.1   ,5.1E   ,4.2N    ,25-    ,12-  , 12o  ,None needed at this time.,1a0629ab-913d-4fea-8c0e-1a029abc64ee,wsdiff_S82_lon_gt_minus2,2022113,2013-10-12 03:00:52,0:14:18.08,2:14:52.5,243113,90.0,z,30,21.7406997681,20131011,0,2016-02-21 02:18:07,807
112,000586,(236849) 2007 RK138      ,00 14 45.4 ,+02 14 37  ,19.9   ,6.8E   ,0.3S    ,26-    , 5-  ,  9o  ,None needed at this time.,1a0629ab-913d-4fea-8c0e-1a029abc64ee,wsdiff_S82_lon_gt_minus2,2022113,2013-10-12 03:00:52,0:14:18.08,2:14:52.5,243113,90.0,z,30,21.7406997681,20131011,0,2016-02-21 02:18:07,807
113,000586,(181829) 1998 SY62       ,00 13 39.5 ,+02 17 20  ,19.4   ,9.6W   ,2.5N    ,24-    ,20-  , 12o  ,None needed at this time.,1a0629ab-913d-4fea-8c0e-1a029abc64ee,wsdiff_S82_lon_gt_minus2,2022113,2013-10-12 03:00:52,0:14:18.08,2:14:52.5,243113,90.0,z,30,21.7406997681,20131011,0,2016-02-21 02:18:07,807
114,000587,-------------------------,-----------,-----------,-------,-------,--------,-------,-----,------,--------------------------------------,1a0629ab-913d-4fea-8c0e-1a029abc64ee,wsdiff_S82_lon_gt_minus2,3828974,2013-11-08 03:07:15,0:12:16.63,2:01:59.7,251777,90.0,r,36,22.7493000031,20131107,0,2016-02-21 02:18:07,807
115,000631, (78529) 2002 RZ98       ,00 10 35.5 ,+00 59 36  ,18.5   ,9.7W   ,0.0S    ,27-    ,16-  , 13o  ,None needed at this time.,1d285ded-16c5-434c-b478-fb3fe407d011,wsdiff_S82_lon_gt_minus2,922339,2013-09-30 03:53:07,0:11:14.19,0:59:36.6,239661,90.0,r,18,22.7236995697,20130929,0,2016-02-21 02:18:07,807
116,000631,(328720) 2009 TA21       ,00 11 15.9 ,+00 49 55  ,19.2   ,0.4E   ,9.7S    ,27-    ,31-  ,  7o  ,None needed at this time.,1d285ded-16c5-434c-b478-fb3fe407d011,wsdiff_S82_lon_gt_minus2,922339,2013-09-30 03:53:07,0:11:14.19,0:59:36.6,239661,90.0,r,18,22.7236995697,20130929,0,2016-02-21 02:18:07,807
117,000633,(173655) 2001 HX12       ,00 08 24.8 ,+00 40 36  ,19.9   ,5.9W   ,5.5N    , 9-    , 5-  , 13o  ,None needed at this time.,1d285ded-16c5-434c-b478-fb3fe407d011,wsdiff_S82_lon_gt_minus2,3826770,2013-10-28 01:43:05,0:08:48.52,0:35:04.5,247507,90.0,r,39,22.3743991852,20131027,0,2016-02-21 02:18:07,807
118,000633, (15222) 1982 FL1        ,00 09 23.3 ,+00 31 48  ,17.7   ,8.7E   ,3.3S    ,16-    , 5-  , 17o  ,None needed at this time.,1d285ded-16c5-434c-b478-fb3fe407d011,wsdiff_S82_lon_gt_minus2,3826770,2013-10-28 01:43:05,0:08:48.52,0:35:04.5,247507,90.0,r,39,22.3743991852,20131027,0,2016-02-21 02:18:07,807
119,000616, (26046) 2104 T-2        ,00 03 39.1 ,+02 10 46  ,18.3   ,9.8E   ,1.9N    ,22-    ,10-  , 15o  ,None needed at this time.,1d52459b-71d9-4fdf-a541-35879f6a7335,wsdiff_S82_lon_gt_minus2,3302200,2013-10-13 01:18:43,0:02:59.83,2:08:52.2,243472,90.0,z,42,21.5816001892,20131012,0,2016-02-21 02:18:07,807
120,000617, (26046) 2104 T-2        ,00 03 36.9 ,+02 10 31  ,18.3   ,9.3E   ,1.7N    ,22-    ,10-  , 15o  ,None needed at this time.,1d52459b-71d9-4fdf-a541-35879f6a7335,wsdiff_S82_lon_gt_minus2,3746350,2013-10-13 02:34:31,0:02:59.62,2:08:50.4,243508,90.0,i,42,21.9211997986,20131012,0,2016-02-21 02:18:07,807
121,000618, (66909) 1999 VD163      ,00 01 47.4 ,+02 03 06  ,19.7   ,4.6E   ,7.6N    , 3+    , 1+  , 14o  ,None needed at this time.,1d52459b-71d9-4fdf-a541-35879f6a7335,wsdiff_S82_lon_gt_minus2,3788680,2013-11-08 03:05:12,0:01:28.87,1:55:27.7,251776,90.0,r,44,22.5999984741,20131107,0,2016-02-21 02:18:07,807
122,000667,(113178) 2002 RG103      ,00 11 42.0 ,+01 11 01  ,18.5   ,0.7E   ,0.1N    ,31-    , 7-  , 10o  ,None needed at this time.,1d982d6f-c3f2-4758-a0f7-1d241d9e52c7,wsdiff_S82_lon_gt_minus2,3167344,2013-09-30 03:48:55,0:11:39.42,1:10:57.8,239659,90.0,r,45,22.9692993164,20130929,0,2016-02-21 02:18:07,807
123,000667,(436395) 2010 VJ176      ,00 11 39.5 ,+01 13 01  ,18.9   ,0.0E   ,2.1N    ,44-    , 2+  ,  4o  ,None needed at this time.,1d982d6f-c3f2-4758-a0f7-1d241d9e52c7,wsdiff_S82_lon_gt_minus2,3167344,2013-09-30 03:48:55,0:11:39.42,1:10:57.8,239659,90.0,r,45,22.9692993164,20130929,0,2016-02-21 02:18:07,807
124,000667,(234843) 2002 RT179      ,00 12 03.4 ,+01 07 57  ,19.8   ,6.0E   ,3.0S    ,29-    ,12-  ,  8o  ,None needed at this time.,1d982d6f-c3f2-4758-a0f7-1d241d9e52c7,wsdiff_S82_lon_gt_minus2,3167344,2013-09-30 03:48:55,0:11:39.42,1:10:57.8,239659,90.0,r,45,22.9692993164,20130929,0,2016-02-21 02:18:07,807
125,000667,  (3363) Bowen           ,00 12 08.3 ,+01 11 28  ,16.1   ,7.2E   ,0.5N    ,30-    ,15-  , 30o  ,None needed at this time.,1d982d6f-c3f2-4758-a0f7-1d241d9e52c7,wsdiff_S82_lon_gt_minus2,3167344,2013-09-30 03:48:55,0:11:39.42,1:10:57.8,239659,90.0,r,45,22.9692993164,20130929,0,2016-02-21 02:18:07,807
126,000668,  (6651) 1991 RV9        ,00 10 44.0 ,+00 56 51  ,16.9   ,3.7E   ,3.8S    ,28-    , 6-  , 19o  ,None needed at this time.,1d982d6f-c3f2-4758-a0f7-1d241d9e52c7,wsdiff_S82_lon_gt_minus2,2686650,2013-10-13 02:09:40,0:10:29.06,1:00:42.2,243496,90.0,z,49,22.106300354,20131012,0,2016-02-21 02:18:07,807
127,000668, (12501) Nord            ,00 10 48.5 ,+00 55 21  ,17.0   ,4.9E   ,5.4S    ,24-    , 8-  , 17o  ,None needed at this time.,1d982d6f-c3f2-4758-a0f7-1d241d9e52c7,wsdiff_S82_lon_gt_minus2,2686650,2013-10-13 02:09:40,0:10:29.06,1:00:42.2,243496,90.0,z,49,22.106300354,20131012,0,2016-02-21 02:18:07,807
128,000669, (23489) 1991 PU16       ,00 08 36.0 ,+00 52 11  ,18.4   ,1.8E   ,9.7N    ,16+    ,12+  , 16o  ,None needed at this time.,1d982d6f-c3f2-4758-a0f7-1d241d9e52c7,wsdiff_S82_lon_gt_minus2,3789558,2013-11-08 03:59:15,0:08:28.92,0:42:25.9,251801,90.0,i,8,21.9629993439,20131107,0,2016-02-21 02:18:07,807
129,000108,(178486) 1999 TB64       ,23 57 41.6 ,+00 10 04  ,19.8   ,0.3E   ,1.0N    ,38-    ,10-  ,  8o  ,None needed at this time.,1e258b9c-1d86-4c55-863a-07bd17d234be,wsdiff_S82_lon_gt_minus2,3439120,2013-09-30 03:33:40,23:57:40.27,0:09:04.5,239652,90.0,i,49,21.9020996094,20130929,0,2016-02-21 02:18:07,807
130,000108,(426652) 2013 SC81       ,23 57 16.4 ,+00 09 05  ,19.7   ,6.0W   ,0.0N    ,33-    ,12-  ,  7o  ,None needed at this time.,1e258b9c-1d86-4c55-863a-07bd17d234be,wsdiff_S82_lon_gt_minus2,3439120,2013-09-30 03:33:40,23:57:40.27,0:09:04.5,239652,90.0,i,49,21.9020996094,20130929,0,2016-02-21 02:18:07,807
131,000108, (13891) 1237 T-2        ,23 57 15.6 ,+00 11 29  ,18.5   ,6.2W   ,2.4N    ,29-    ,11-  , 15o  ,None needed at this time.,1e258b9c-1d86-4c55-863a-07bd17d234be,wsdiff_S82_lon_gt_minus2,3439120,2013-09-30 03:33:40,23:57:40.27,0:09:04.5,239652,90.0,i,49,21.9020996094,20130929,0,2016-02-21 02:18:07,807
132,000108,(176767) 2002 RN190      ,23 57 07.0 ,+00 14 21  ,19.4   ,8.3W   ,5.3N    ,35-    ,13-  , 10o  ,None needed at this time.,1e258b9c-1d86-4c55-863a-07bd17d234be,wsdiff_S82_lon_gt_minus2,3439120,2013-09-30 03:33:40,23:57:40.27,0:09:04.5,239652,90.0,i,49,21.9020996094,20130929,0,2016-02-21 02:18:07,807
133,000109, (26483) 2000 AX204      ,23 56 45.7 ,-00 00 51  ,17.7   ,2.1W   ,4.9S    ,23-    ,32-  , 19o  ,None needed at this time.,1e258b9c-1d86-4c55-863a-07bd17d234be,wsdiff_S82_lon_gt_minus2,1683138,2013-10-11 02:55:29,23:56:54.15,0:04:02.8,242745,90.0,z,54,21.3987998962,20131010,0,2016-02-21 02:18:07,807
134,000109, (41961) 2000 XS32       ,23 56 56.2 ,+00 10 35  ,18.0   ,0.5E   ,6.5N    ,29-    , 2-  , 14o  ,None needed at this time.,1e258b9c-1d86-4c55-863a-07bd17d234be,wsdiff_S82_lon_gt_minus2,1683138,2013-10-11 02:55:29,23:56:54.15,0:04:02.8,242745,90.0,z,54,21.3987998962,20131010,0,2016-02-21 02:18:07,807
135,000109,(370271) 2002 QO58       ,23 56 52.8 ,+00 12 24  ,19.8   ,0.3W   ,8.4N    ,24-    , 4-  ,  8o  ,None needed at this time.,1e258b9c-1d86-4c55-863a-07bd17d234be,wsdiff_S82_lon_gt_minus2,1683138,2013-10-11 02:55:29,23:56:54.15,0:04:02.8,242745,90.0,z,54,21.3987998962,20131010,0,2016-02-21 02:18:07,807
136,000110,         2009 SE229      ,23 56 50.7 ,+00 08 37  ,19.8   ,0.1E   ,5.0N    ,58+   1,22-  ,  1d  ,Leave for survey recovery.,1e258b9c-1d86-4c55-863a-07bd17d234be,wsdiff_S82_lon_gt_minus2,2472035,2013-10-12 02:50:41,23:56:50.11,0:03:36.1,243108,90.0,i,34,21.7835006714,20131011,0,2016-02-21 02:18:07,807
