id,linkrun,chisq,ndof,a,e,i,aop,node,peri_jd,peri_date,epoch_jd,mean_anomaly,period,period_err,a_err,e_err,i_err,aop_err,node_err,peri_err,lat0,lon0,xBary,yBary,zBary,abg_a,abg_b,abg_g,abg_adot,abg_bdot,abg_gdot,abg_a_err,abg_b_err,abg_g_err,abg_adot_err,abg_bdot_err,abg_gdot_err
adaf0cb6-4654-485d-b48e-fc522ffe4c0c,wsdiff_S82_lon_gt_minus2,1.79,5,59.054,0.1588,1.6938,80.01,232.877,2440594.03,25574.03480248945,2456565.65,34.711521959675274,453.806,275.962,23.94,0.7471,0.2099,354.78,9.377,109062.02,0.0241,-0.0046,-0.1233,0.024,-0.9937,1.491915551459221e-05,1.7375531017934766e-07,0.01962897552997776,0.018029591802859603,-0.0003205029158088146,0.0018446559924812555,3.8250920075854467e-06,5.0039962245459518e-07,0.00076365293393350819,0.0046704348479649207,3.4665091902910101e-05,0.01909562008706684
c27a9635-c894-4e3b-bb02-99ed64eb28bb,wsdiff_S82_lon_gt_minus2,2.46,7,62.092,0.5404,4.6758,103.65,202.657,2448535.96,33515.95675588073,2456565.65,16.185862701672082,489.281,315.769,26.72,0.3227,0.2299,33.06,0.981,2309.95,0.0277,0.0583,-0.0607,0.0278,-0.9994,1.8971620606463757e-05,-1.3813798651495002e-06,0.030319612835162844,0.037108362722256275,-0.002872016648470124,0.012970501907403224,1.1573423034598092e-06,4.5746676373602069e-07,0.0002997254746343451,0.0019058186304664812,2.2792240173030242e-05,0.013077762896628757
33425c7e-fcdc-4eed-958f-a78b84a35955,wsdiff_S82_lon_gt_minus2,1.77,3,53.19,0.0377,7.8244,65.02,1.63,2479715.46,64695.456400697585,2456565.66,301.14386433555438,387.927,298.654,27.3,4.496,2.7177,3927.67,0.822,1322034.24,0.0057,0.0685,-0.0506,0.0059,-1.0003,1.3672610110313543e-05,1.2169891089178206e-06,0.01952757342345083,0.016978318195081513,0.0023313290425672974,-0.000580696214847619,4.977777597100392e-06,5.0188529261445488e-07,0.0010073200394421992,0.0060973405692939572,2.3776290787848232e-05,0.0868991052144968
93779691-b075-4563-8972-d2cbfab04b5a,wsdiff_S82_lon_gt_minus2,2.85,9,48.286,0.0981,18.7796,250.64,186.237,2478958.75,63938.749630369246,2456565.63,294.17734152946696,335.532,145.13,13.92,0.9007,1.5756,52.9,0.507,7616.34,0.0339,0.0087,-0.1098,0.0339,-0.995,1.396753931448368e-05,-4.648535443177144e-06,0.021853297864587222,0.019246575822263298,-0.006508011286009652,-0.001946300832381976,1.3311026927655347e-06,4.7187334303150238e-07,0.00026263437300670851,0.0016645592436737718,3.1173248646777207e-05,0.017737050846832469
dd429e11-a543-4e27-b609-1791e68631bb,wsdiff_S82_lon_gt_minus2,2.21,5,68.725,0.3933,2.6111,45.05,304.258,2453822.43,38802.426971025765,2456577.62,4.7695108837892235,569.736,180.595,14.52,0.1536,0.0216,102.25,0.716,23333.9,0.0391,0.0126,-0.3067,0.0372,-0.9487,1.819954737885671e-05,3.719139289721799e-07,0.024390076457847427,0.02786445778809524,0.0007000093062545348,0.0014232233060722768,1.8062346622445656e-06,3.6707422373617411e-07,0.00041814957610859717,0.0022364111598241082,5.6752678327896289e-05,0.014064749525750982
2ec1cf1f-f437-4b01-a5e5-a6f3bb6e8bb7,wsdiff_S82_lon_gt_minus2,0.84,1,44.84,0.4086,12.6852,284.98,188.926,2476626.97,61606.97411730699,2456565.63,294.1042230083533,300.26,234.408,23.34,0.5991,3.8895,53.52,2.645,14968.61,0.0332,0.0086,-0.11,0.0331,-0.995,1.3271295762741406e-05,-3.029829160924604e-06,0.02292398065342566,0.019249672139043987,-0.00428193447830317,-0.008888634663136417,4.2965676951069768e-06,7.0777655804817162e-07,0.00099167771341549817,0.0060242492330100138,5.3678762673221625e-05,0.014272351652777068
845c87d1-879e-4a26-af79-aafbf6d5bd9e,wsdiff_S82_lon_gt_minus2,1.94,3,60.307,0.6026,34.2422,303.84,181.345,2482305.71,67285.71259188885,2456565.65,305.79280546275874,468.325,361.712,31.05,0.7394,34.7643,64.8,2.376,16313.41,0.0219,-0.0103,-0.129,0.0218,-0.9931,8.933489721540146e-06,-5.378404847668267e-06,0.017092584045370535,0.009237516212187004,-0.006291891528762426,-0.008472777268536298,1.1135263296754126e-05,5.0360384847971046e-07,0.0019824337453865815,0.012000329112474598,6.9077216795966287e-05,0.0096549155516527964
9eb058ac-3b5a-40b1-85e7-4f35c5b5b03b,wsdiff_S82_lon_gt_minus2,1.39,7,50.515,0.0843,2.98,318.04,345.187,2438756.16,23736.15977095673,2456576.62,48.953176622649387,359.032,97.855,9.18,1.5719,0.4909,907.89,2.475,248627.31,0.0135,-0.0071,-0.3091,0.013,-0.9489,1.4725455802695265e-05,3.7791492691467737e-07,0.021281014802826227,0.01974903747637637,0.000994963897309998,0.001204906841125238,3.0333800898948934e-06,3.4590884391076963e-07,0.00062181425317743956,0.0035826097578845056,3.0675169514341807e-05,0.038633496541207957
de3d0258-2864-43d4-a6ed-3adbce048cb7,wsdiff_S82_lon_gt_minus2,0.62,3,37.541,0.2185,14.9474,241.06,18.123,2439067.72,24047.71753442008,2456569.73,75.044314711552659,230.02,57.497,6.26,0.4837,0.637,8.48,0.835,10472.62,-0.0851,-0.0053,-0.1931,-0.0833,-0.978,1.5266948298328798e-05,3.5983416930241115e-06,0.027614832791846664,0.027096006155119458,0.006844189938782451,0.006087920086466175,8.4394725643407737e-07,4.9237407172332284e-07,0.00018114253527862445,0.0011301118127893383,6.589951992481868e-05,0.014103594406700849
af2ac6a1-298c-4e13-b241-e0afe7a73e0b,wsdiff_S82_lon_gt_minus2,3.55,7,44.69,0.2556,11.7918,82.37,184.535,2437580.96,22560.957678887993,2456565.65,62.674136211879826,298.751,198.258,19.77,1.2584,3.7258,95.82,1.862,16220.6,0.0212,-0.0237,-0.1423,0.0212,-0.9913,1.5570730629525076e-05,-3.5456407171520413e-06,0.02432083324765457,0.022999567250317807,-0.004773775346524026,0.00596503758233343,4.813887281157951e-06,5.0270744434443258e-07,0.0011923376230667875,0.0073033310801661217,4.9540484213281359e-05,0.030314603105465125
153fc1c9-48cf-4280-939b-03a9d3efe749,wsdiff_S82_lon_gt_minus2,1.03,5,48.485,0.5328,29.3023,60.68,183.735,2438151.02,23131.02357029263,2456565.63,53.794793516484638,337.611,250.674,24.0,0.381,1.7706,14.04,0.14,8555.32,0.0193,0.0297,-0.0889,0.0193,-0.9975,1.1405135281238214e-05,-6.272040487731846e-06,0.02229147354790134,0.015730180102638016,-0.008813391832994594,0.011244553307968969,9.9916443510460704e-07,4.6736599020032837e-07,0.00017548398182990203,0.0011048361009445059,1.741734804454359e-05,0.0097774225396836355
c531e5d3-519c-442b-a1a3-04935d60fbea,wsdiff_S82_lon_gt_minus2,1.44,7,40.011,0.0726,10.2011,303.78,351.515,2441851.43,26831.42892708257,2456576.62,57.38362076230208,253.086,35.854,3.78,1.9058,1.3192,893.58,1.102,167537.5,0.0269,-0.0099,-0.3117,0.0256,-0.9478,1.5952211061177293e-05,2.614369846489366e-06,0.02655735078509225,0.026877466600994375,0.0047858128004918885,0.0015237182298724796,1.5662311588947792e-06,4.2856829137863715e-07,0.00050487160905664729,0.0031303538061670196,3.7003189581071807e-05,0.058551931537786886
30c6603a-b4a3-44f7-9be6-336325f3b2ce,wsdiff_S82_lon_gt_minus2,0.64,5,39.395,0.3701,5.7735,124.84,342.099,2472743.22,57723.22276344523,2456565.65,295.47119020295838,247.26,194.338,20.64,0.705,1.6081,57.7,4.911,13118.64,0.0305,-0.0173,-0.136,0.0304,-0.9919,1.4779075599280285e-05,1.4388467725521828e-06,0.026807771895936715,0.025507635069646775,0.002478216418947215,-0.010284135435791162,5.1635978849595599e-06,5.0663608571045913e-07,0.0014410498350475533,0.0086728539423141533,7.456361753289633e-05,0.020152277471369814
fad815c6-5830-4f0b-967d-19e21c6ff51b,wsdiff_S82_lon_gt_minus2,1.86,7,39.407,0.1611,4.6592,245.27,184.102,2469147.0,54127.000733445864,2456565.66,309.83897486316505,247.375,164.129,17.43,0.883,0.5362,69.14,0.109,2466.64,0.0014,0.0535,-0.0657,0.0015,-0.9995,1.7056959147400112e-05,-1.4363795949016335e-06,0.028537099338796276,0.03073229935777082,-0.002504695546005815,-0.004325038537598435,2.0725344085449615e-06,5.5984869977158218e-07,0.00053933770687977648,0.0034400229823779308,1.4823256283225882e-05,0.025429869705582815
93f1b8fa-700c-4889-a683-1c17f3da82c2,wsdiff_S82_lon_gt_minus2,0.17,3,65.356,0.1509,6.9305,90.84,336.458,2484956.98,69936.97580629215,2456565.63,307.00311601448101,528.361,313.426,25.85,0.9721,0.3834,106.07,1.309,15970.67,0.0469,-0.0237,-0.142,0.0466,-0.9904,1.3054376966776378e-05,1.506417381676355e-06,0.01680301453788476,0.013862571357140871,0.001560630115569676,-0.0018856988920278371,1.0813339906045994e-06,4.758225305724534e-07,0.00015218340396290096,0.0009433406878281192,2.090329772215849e-05,0.013200418151030485
306d4300-375d-4408-b270-673b19c83e2a,wsdiff_S82_lon_gt_minus2,3.14,7,53.77,0.4336,2.4512,289.39,191.306,2483390.66,68370.65693360288,2456565.66,292.89982973000747,394.286,305.439,27.77,0.4014,0.1642,39.44,0.541,38793.08,0.0061,0.0561,-0.063,0.0062,-0.9996,1.2557713410907774e-05,-9.54637491428449e-07,0.018672262463035542,0.01419830985846388,-0.0006012777144797206,-0.006854764319757117,9.915342897870784e-07,4.4433052554943206e-07,0.00014259743630358812,0.00089671704157550107,1.1696298350184386e-05,0.0084704362474375596
cdd96ca6-7bae-484a-8158-83b48a488766,wsdiff_S82_lon_gt_minus2,0.85,3,42.049,0.4507,1.9089,34.09,218.998,2441231.89,26211.892962350976,2456565.63,55.463545558672386,272.669,204.557,21.03,0.5415,0.1169,11.56,2.68,9182.99,0.0208,0.0242,-0.0944,0.0208,-0.997,1.4732243378711917e-05,-5.16199786464861e-07,0.026263048207256744,0.024483518808689743,-0.00065197417269208,0.012137509293786299,1.4816658974382847e-06,6.2767021581818533e-07,0.00031313176189391712,0.0019722580220752398,2.0202291681316376e-05,0.015825768880983589
30753426-76e6-4260-9716-4cac1f63a8ac,wsdiff_S82_lon_gt_minus2,0.93,3,60.019,0.0696,3.4626,109.98,328.36,2489203.23,74183.2250464703,2456565.63,290.77209224844808,464.977,348.14,29.96,3.3402,0.7498,1017.5,8.048,311205.57,0.0335,0.0226,-0.096,0.0335,-0.9965,1.3049419953958867e-05,6.738737698629591e-07,0.017299928519799054,0.014276093401300621,0.0007252338496738322,-0.0009773746139044367,5.1642252337966184e-06,7.0769399476611826e-07,0.00092438089958898927,0.0055587155268702415,4.9179550502188029e-05,0.049512623453341509
412039a8-6de1-4af7-a355-3384e568a0a3,wsdiff_S82_lon_gt_minus2,0.84,5,47.748,0.4182,35.9365,283.27,185.175,2475609.35,60589.35178916529,2456565.65,303.07414013367583,329.941,229.001,22.09,0.3972,2.0588,24.25,0.157,10429.57,0.0268,0.0526,-0.0663,0.0269,-0.9991,1.137887142926661e-05,-8.181223741422211e-06,0.023001997759546658,0.016518494061168235,-0.011964859784599218,-0.00930111073531688,1.2068529143189065e-06,5.8996651511131352e-07,0.00019319462505082988,0.0012185597898460192,2.4020553214847373e-05,0.0096986209293762528
482e8235-0880-4c01-a071-6f0d1f5e410d,wsdiff_S82_lon_gt_minus2,4.15,7,50.885,0.3736,25.7882,107.93,183.373,2443607.22,28587.217833677307,2456565.66,35.210173609576245,362.977,203.429,19.01,0.5199,1.7669,42.43,0.02,962.17,0.0021,0.053,-0.0661,0.0022,-0.9995,1.5397145873149946e-05,-7.402700492145692e-06,0.026172889082868845,0.025020721433505713,-0.012082189360801382,0.008783288271444464,1.314884495200705e-06,4.5703288273608607e-07,0.00030188029807192497,0.0019191114719316824,1.7592862480795045e-05,0.014677601801007436
14050e49-ce08-4ae8-bae2-3c2602dbfac1,wsdiff_S82_lon_gt_minus2,4.11,9,51.814,0.1849,0.8064,343.31,314.589,2438662.67,23642.66829557577,2456565.66,47.34242082772483,372.967,113.614,10.52,0.9708,0.0428,209.46,3.453,35637.72,0.0108,0.0576,-0.0615,0.0109,-0.9997,1.5365552638665498e-05,9.705133965409079e-08,0.02198954337520793,0.021047073355481748,0.00019465129921285794,0.0032597475314197623,1.9341693923898554e-06,4.4100730844874649e-07,0.00039891086321266724,0.0025414445182678682,1.4204172730160365e-05,0.022884830398260326
1e258b9c-1d86-4c55-863a-07bd17d234be,wsdiff_S82_lon_gt_minus2,2.34,5,44.802,0.3808,0.3961,222.96,245.683,2476196.75,61176.75279345224,2456565.65,295.43523218284503,299.878,234.204,23.33,0.6145,0.0396,61.51,12.786,15153.66,0.0065,-0.0083,-0.127,0.0065,-0.9935,1.4064730424227862e-05,-3.115515441320507e-08,0.02340907933086315,0.02081373598310357,-5.694397618691966e-05,-0.008625079382498279,3.9147607580654845e-06,7.0765173391034554e-07,0.00092229863879408739,0.0055806747675054141,2.6184635538087908e-05,0.014806002309458008
1f616a22-7a96-4e5f-8302-281bb9a61a1f,wsdiff_S82_lon_gt_minus2,0.82,5,37.273,0.1781,2.4322,261.72,210.608,2477014.88,61994.879977343604,2456565.65,271.3686016519593,227.554,65.272,7.13,0.366,0.0876,60.91,1.047,18766.82,0.0198,0.0618,-0.0572,0.0199,-0.9998,1.589228647528558e-05,-7.428277062120864e-07,0.026825097046906263,0.026443546970171837,-0.0009977797549080142,-0.00477513463824774,7.3492915207402785e-07,4.6064106263177876e-07,0.00016083044863906502,0.0010559345390294681,1.2569506600494732e-05,0.01130204025012879
526a7137-a96c-4793-8b7f-d85f2ae53fbb,wsdiff_S82_lon_gt_minus2,1.46,5,38.344,0.2226,46.9236,246.47,184.637,2467605.71,52585.711897436995,2456565.65,314.14150402776363,237.436,74.842,8.06,0.3707,2.3955,25.02,0.085,437.23,0.0193,0.0617,-0.0572,0.0194,-0.9998,1.208898805482852e-05,-1.3023385083583067e-05,0.030644493271237173,0.023613479274880608,-0.025253011623312,-0.006639605485690075,1.1566837501675304e-06,4.935620543138774e-07,0.00030424494473900806,0.0019368431932715252,3.4427409738900416e-05,0.012072130010488303
04574171-ff3f-4806-b45a-8316af82ef47,wsdiff_S82_lon_gt_minus2,0.38,3,39.314,0.1432,18.7292,92.6,356.266,2474342.1,59322.09829987772,2456565.63,288.87506252656004,246.501,187.461,19.93,1.2345,2.0964,42.74,0.591,31419.6,0.03,0.0185,-0.1002,0.03,-0.9962,1.5274606184304856e-05,5.19168929280235e-06,0.026837624381114172,0.025920204297099455,0.008760585439911282,-0.003950421687750292,1.9403069780260166e-06,5.5792854226071957e-07,0.00047033239356120409,0.0030277669954537636,1.9243749834955993e-05,0.03319170531750143
303428d6-73dc-4e43-8631-381535b48509,wsdiff_S82_lon_gt_minus2,4.39,9,42.124,0.2356,14.0504,262.16,182.164,2472752.43,57732.42978236638,2456565.65,301.60793135237139,273.402,179.776,18.47,0.6918,1.0163,10.99,0.178,12373.69,0.0105,-0.0064,-0.1251,0.0106,-0.9937,1.5617867283461014e-05,-3.8558463586865315e-06,0.026366344781791378,0.02604345605307042,-0.006514280489453098,-0.00624918083933169,1.3794295429588657e-06,5.665087062241169e-07,0.0002941839591884536,0.0018610774949460915,2.1566633201033659e-05,0.017785879690829526
53823fcd-8dd3-4d23-9b1c-daac792c3d59,wsdiff_S82_lon_gt_minus2,1.94,7,36.201,0.1721,4.3885,322.37,178.426,2483709.43,68689.43149084505,2456565.66,237.09234512271746,217.814,55.078,6.1,0.271,0.2228,132.46,0.243,31507.86,-0.0066,0.0544,-0.0647,-0.0065,-0.9995,1.4196230467474475e-05,-1.0332198987225344e-06,0.025482812073806208,0.02352350033756733,-0.0018000975889955724,-0.0031774669405812426,8.0837842651670487e-07,4.3669222203361354e-07,0.00017944946208394371,0.0011723390762257246,7.7982147333351787e-06,0.01280426708813137
9b0a9e6d-7932-4a4c-bef2-2a46f1bbada3,wsdiff_S82_lon_gt_minus2,7.93,7,67.461,0.1935,2.0248,68.73,256.447,2443409.98,28389.979375367053,2456577.6,23.438223198796294,554.086,120.588,9.79,0.4835,0.0134,240.96,1.579,84332.05,0.035,-0.0085,-0.3262,0.0331,-0.9423,1.327329350085078e-05,4.456865219791614e-07,0.01815613923449822,0.016428429659832586,-0.00013201111387379404,0.001462626502871925,6.7276408236496837e-07,3.6059635758015262e-07,0.00010172801177645802,0.00059524309332914256,1.7219230932361506e-05,0.013438356352759409
a6881eb4-83fd-45bf-a60f-49393c5b1075,wsdiff_S82_lon_gt_minus2,3.31,9,50.469,0.1711,0.7492,135.56,257.199,2464686.53,49666.53345032595,2456565.63,337.66118343101937,358.541,167.526,15.72,0.5744,0.008,223.06,2.415,53230.17,0.013,0.0186,-0.1,0.013,-0.9966,1.584049438878016e-05,5.086032788072744e-07,0.023945312373758295,0.024639897908374214,-7.662138449277345e-05,-0.00198434339596378,1.3988213657367414e-06,4.3870217539255878e-07,0.00030296589609733532,0.001923105956779345,1.3587389216748595e-05,0.018686466732885772
604d4883-5c64-41d2-ad07-356d29ae329c,wsdiff_S82_lon_gt_minus2,2.98,5,61.159,0.2381,3.41,70.1,234.055,2438895.81,23875.805228817277,2456578.55,36.463312816379201,478.287,204.406,17.42,0.6707,0.0709,122.02,1.557,25117.01,0.0482,0.0186,-0.3161,0.0457,-0.9449,1.5048308682166405e-05,-3.3405446849070356e-07,0.01993652978805546,0.018637958757582205,-0.0006699153595350491,0.003186899716496782,7.8078166570077406e-07,4.8293009945311751e-07,0.00011202597957128268,0.00066833781579904016,2.36871282885231e-05,0.013957521393521381
ef5bbf15-13d6-4659-942c-006b7c0d20ae,wsdiff_S82_lon_gt_minus2,0.64,1,40.038,0.151,4.2356,2.09,349.447,2454222.56,39202.56330914935,2456576.62,9.1642441788197484,253.347,47.244,4.98,0.1099,0.3946,421.52,1.379,78440.01,0.0192,0.0634,-0.2414,0.0187,-0.9683,1.8191785030066393e-05,1.6848914620963846e-06,0.03018367759896012,0.0347277380836655,0.002492357191927374,0.0007496625844578675,2.1485712127692332e-06,5.2973752835058658e-07,0.00058425427486746492,0.0034645058445939496,3.4853186443705743e-05,0.033411634828273425
50e5078f-96c0-4dbc-a179-c2d8cbd16281,wsdiff_S82_lon_gt_minus2,0.92,3,68.913,0.3889,3.2853,136.26,205.541,2452049.06,37029.05753541831,2456576.62,7.8055550760140742,572.078,101.034,8.11,0.1684,0.0949,97.51,0.76,22466.47,0.0245,0.0087,-0.294,0.0235,-0.9535,1.775422766455146e-05,-1.0769874971105436e-06,0.023916603426551823,0.026870430218684824,-0.0013974495804192223,0.002311453637860941,9.1612505668047043e-07,6.6398655327275524e-07,0.00011819314426583246,0.00071872594357915744,1.8114265163346649e-05,0.013505357106889531
2d0b877d-c96e-49dc-9bf6-1241df3ef060,wsdiff_S82_lon_gt_minus2,1.24,7,43.094,0.0845,1.3326,124.29,317.079,2477243.78,62223.78113753209,2456565.65,287.90930157280707,282.896,203.685,20.69,1.5737,0.0968,14.56,3.814,36421.43,0.0162,-0.0066,-0.1254,0.0162,-0.9936,1.5368149403356836e-05,2.660542957554085e-07,0.0242313352586103,0.023570126901582288,0.00040479914948742245,-0.0020175163133335995,2.3757948203573662e-06,5.8315602165999696e-07,0.00054279431970540438,0.0034425841739659634,2.5978950629188768e-05,0.036087595324881552
cf10051e-c5f9-4ace-8b62-34fc4c652fc6,wsdiff_S82_lon_gt_minus2,4.74,5,43.584,0.3787,1.3228,184.92,276.279,2472111.71,57091.70539330365,2456577.62,306.75364525411936,287.734,220.778,22.29,0.5148,0.0008,18.74,1.152,9624.04,0.0237,0.0716,-0.2501,0.023,-0.9656,1.639848109428137e-05,5.804080200906574e-07,0.026246643513936328,0.025743922904525655,2.867592875926368e-05,-0.0103225173435018,7.4715931133751628e-07,4.1318449114688524e-07,0.00016042316608382267,0.00098688450995879063,1.67026897919671e-05,0.013965027827386577
3f99209d-d217-4611-a965-56a97877db9d,wsdiff_S82_lon_gt_minus2,3.07,3,55.364,0.2132,2.5348,57.76,22.549,2478934.81,63914.81248737546,2456565.66,306.44402048649084,411.942,273.067,24.47,0.7866,0.162,22.57,1.223,10333.54,-0.0143,0.07,-0.0491,-0.0142,-1.0003,1.4358742389599623e-05,3.644359798713109e-07,0.020284909910336702,0.018412915964331256,0.0007718837314210896,-0.0036526270484877163,1.2157233964143184e-06,5.5712858776070342e-07,0.00018015942094323355,0.001156480846350797,1.2935036151253011e-05,0.013632472560513531
c6fb1631-2f28-43aa-bd8b-f202b709f8f8,wsdiff_S82_lon_gt_minus2,3.84,9,55.135,0.2682,3.1032,139.91,185.299,2448407.87,33387.87256001402,2456565.65,19.652833749112816,409.394,77.155,6.93,0.3664,0.2124,159.17,0.387,34146.58,0.0054,-0.0087,-0.1274,0.0055,-0.9935,1.7448261782913065e-05,-1.259708144194157e-06,0.02444470622019127,0.026208594706498455,-0.0014134998405268848,0.0031805015727804442,1.2496228509910289e-06,4.3965051962403281e-07,0.00026784326179474856,0.0016938056352229401,1.2638411856846106e-05,0.017793805687036163
afbe1c48-0518-402f-9a3b-d1ca041c91bb,wsdiff_S82_lon_gt_minus2,5.42,7,54.087,0.0938,0.8041,61.96,236.509,2435325.53,20305.526274526026,2456577.62,52.693139019698911,397.78,184.466,16.72,1.6241,0.1078,719.8,11.425,207597.6,0.0119,-0.0005,-0.319,0.0113,-0.9453,1.3568210098750725e-05,-1.5806260259184864e-07,0.019843766917109634,0.01780132742346551,-0.00013797829195245724,0.0012983599624530587,3.7623129907586907e-06,3.6827974969222037e-07,0.00077425888324572341,0.0043777049126501634,3.1311030589812596e-05,0.033754989222036742
046aad7f-c6a1-4cda-a2e4-95b1cdc86a68,wsdiff_S82_lon_gt_minus2,0.45,5,39.293,0.1849,31.9564,281.0,356.643,2440878.17,25858.169266810175,2456577.62,62.865227012429614,246.303,147.327,15.67,1.2888,2.6384,80.24,0.383,7403.36,0.0424,-0.0009,-0.3194,0.0402,-0.9444,1.381344173428995e-05,8.878114652339787e-06,0.027607429875837686,0.024467861194322225,0.015196314500464823,0.004983415039800578,1.2274318381004909e-06,4.2122587950276742e-07,0.00035445347637968956,0.0021715771342420624,2.5850624359185658e-05,0.037106770293216094
5437add6-9e4d-4cda-ae88-d7e8fd2a98a1,wsdiff_S82_lon_gt_minus2,4.86,11,44.231,0.2504,2.0421,96.65,190.198,2442587.37,27567.37170968391,2456565.65,46.866374819956171,294.162,67.977,6.81,0.3666,0.0663,38.11,0.355,1859.66,0.0069,-0.0143,-0.133,0.0069,-0.9927,1.661024570358058e-05,-1.5021960047228894e-06,0.026620359543923514,0.027953159183207565,-0.0009786945937492392,0.0061103822964026465,6.5089285018004341e-07,3.9747643804615258e-07,0.00012678623400624899,0.00081939117495449592,8.6263639255913531e-06,0.010503554173515336
a64b1a6f-9304-41d3-a3c1-5718f0b86f0d,wsdiff_S82_lon_gt_minus2,2.09,7,42.487,0.3364,4.2277,176.28,93.18,2441829.66,26809.662424451206,2456569.73,52.493575541087743,276.942,113.85,11.64,0.426,0.0017,8.58,0.506,4825.04,-0.0756,-0.0086,-0.1963,-0.074,-0.9781,1.655078839814031e-05,1.7995676931798603e-07,0.027188281500682976,0.027837563836863245,-0.00011308714900164996,0.009221634416991763,7.7177344369070855e-07,4.6086637624033136e-07,0.00015011248758758138,0.00093675706723391925,4.3414025838883775e-05,0.012040029946926944
fc7f7e6a-8a49-4175-abaf-09226fdef2bb,wsdiff_S82_lon_gt_minus2,1.94,1,70.387,0.5687,63.1789,99.79,179.657,2442551.93,27531.926686470397,2456565.65,23.405109622305833,590.524,519.077,41.25,0.3523,1.2498,7.42,0.009,2621.01,0.0057,-0.0118,-0.1305,0.0057,-0.9931,7.176129207752428e-06,-1.434169185650397e-05,0.02364612597810692,0.010731541753892158,-0.021153945292026285,0.012026033045834402,8.3880450917169799e-07,7.0592792734160931e-07,8.4869095574851192e-05,0.00055020795811564968,1.9652013703766699e-05,0.0077526584824493105
137ef3bd-b31e-439d-bb8c-6a1c144877cd,wsdiff_S82_lon_gt_minus2,0.79,1,101.759,0.4713,123.2158,17.11,0.907,2461208.28,46188.283029729966,2456565.63,355.53931476068328,1026.501,171.891,11.36,0.0805,2.3979,78.35,0.156,25480.94,0.0465,-0.0165,-0.1349,0.0462,-0.9914,-8.899371935517276e-06,1.3639004987516755e-05,0.018754034840930266,-0.01059697334277213,0.016151642954392916,-0.001469966710351762,1.1893475678403378e-06,6.3638528609963632e-07,0.00015382424031697779,0.00094743549135118516,1.7432949466738384e-05,0.0085494103922196876
27b174f5-a717-4c52-99d9-fefcc127c179,wsdiff_S82_lon_gt_minus2,0.04,1,48.105,0.0444,0.0502,310.88,118.372,2476930.35,61910.350622442085,2456565.66,299.80129453200306,333.646,257.997,24.8,2.0134,0.0156,698.03,40.315,172783.61,-0.0008,0.0779,-0.0412,-0.0007,-1.0008,1.4619864048799723e-05,-7.056124733475597e-08,0.02168470185963514,0.02004912041659995,-7.125143423117975e-06,-0.0008087882183775631,3.5066482178228895e-06,6.4648937217926569e-07,0.00073290510299808766,0.0046837812713448907,1.353572166174639e-05,0.040231973844981561
8a4729d8-3d64-470b-bd7f-0b0d9b3b3e93,wsdiff_S82_lon_gt_minus2,1.25,7,50.798,0.285,53.0975,15.3,1.218,2459343.09,44323.09225603286,2456565.63,352.433834666123,362.049,93.808,8.77,0.2228,3.4572,128.25,0.087,24625.27,0.0169,0.0312,-0.0874,0.0169,-0.9977,1.1462265845146184e-05,1.4749631152368842e-05,0.028117255122863286,0.019830451085445223,0.026412548477547437,-0.001835772291673441,1.5033346597634095e-06,4.790188009838527e-07,0.0003845455604405441,0.0024326650334066538,2.1446421403816763e-05,0.017409646358457691
e9dc7347-efe9-4672-a2a7-c5b4e6cceda8,wsdiff_S82_lon_gt_minus2,1.26,3,54.052,0.1029,6.7555,119.24,341.268,2491842.57,76822.56543137692,2456577.62,272.4773727151412,397.391,468.281,42.46,3.0454,0.8601,369.88,2.638,189216.22,0.0409,0.0134,-0.3059,0.0389,-0.9489,1.3444047717367486e-05,1.1752000788371039e-06,0.018714965913630005,0.015715681932035302,0.0017557697253514594,-0.0017219321612088278,2.3898901758690332e-06,4.2142548687885721e-07,0.0004670929290123485,0.0025534518464999886,6.570288738345181e-05,0.049907162627461234
60d82102-4a93-44bc-bd5e-3d55b2b2be81,wsdiff_S82_lon_gt_minus2,1.12,9,41.714,0.1456,41.9203,68.42,358.365,2471002.13,55982.126480282284,2456565.65,307.15171016714771,269.417,49.442,5.1,0.3323,1.0825,41.57,0.022,3747.66,0.0096,-0.0217,-0.1403,0.0097,-0.9917,1.2535029561984826e-05,1.09391765435347e-05,0.026530752918688484,0.020488719874678197,0.01840851713496888,-0.003585471028582835,6.3212742628513058e-07,4.3846953280253262e-07,0.00011329415345293302,0.00073075044479985933,1.4809696770572549e-05,0.0090465842247476162
71a9d8a6-a029-415c-beee-756e1cd843df,wsdiff_S82_lon_gt_minus2,0.38,3,35.761,0.0713,0.8921,142.74,286.358,2469525.28,54505.28460024949,2456565.63,300.23143221280088,213.853,140.507,15.66,1.3724,0.0075,225.18,1.736,24164.35,0.0155,0.0317,-0.0869,0.0156,-0.9977,1.7437088863990662e-05,8.602164120427979e-08,0.029741588245989863,0.032211740302849665,0.00012689669536607552,-0.0021396953451582185,3.0816077535136483e-06,4.8060685316673894e-07,0.00089722442432778424,0.0057025410629141671,3.3598814196360647e-05,0.042854934344963784
