,objid,id,ra,dec,mag,designation,mpcRA,mpcDec,v,offsetRA,offsetDec,motion_ra,motion_dec,orbit,comment,distance
536,2405993,a63cdf15-76cf-439a-b5b9-0174556c44e4,23:55:41.80,2:10:18.9,21.7650985718,         2012 JK52       ,23 55 33.1 ,+02 13 28  ,21.5   ,2.2W   ,3.2N    ,26-    ,12-  , 13d  ,Leave for survey recovery.,0.0011136372251
537,2405993,a63cdf15-76cf-439a-b5b9-0174556c44e4,23:55:41.80,2:10:18.9,21.7650985718,(402697) 2006 VB65       ,23 55 46.5 ,+02 06 14  ,20.6   ,1.2E   ,4.1S    ,27-    ,15-  ,  5o  ,None needed at this time.,0.00123546034614
538,3429676,a63cdf15-76cf-439a-b5b9-0174556c44e4,23:55:37.11,2:09:46.5,21.5905990601,         2015 DV144      ,23 55 34.4 ,+02 08 44  ,22.3   ,0.7W   ,1.0S    ,28-    ,15-  , 31d  ,"Desirable between 2016 Feb. 25-Mar. 11.  ( 62.4,-21.0,23.3)",0.00036138421729
539,3429676,a63cdf15-76cf-439a-b5b9-0174556c44e4,23:55:37.11,2:09:46.5,21.5905990601,         2015 AA233      ,23 55 41.8 ,+02 14 30  ,22.0   ,1.2E   ,4.7N    ,26-    ,15-  ,   o  ,Leave for survey recovery.,0.00141607149418
540,3792017,a63cdf15-76cf-439a-b5b9-0174556c44e4,23:53:49.54,1:56:46.2,22.3745994568,-------------------------,-----------,-----------,-------,-------,--------,-------,-----,------,--------------------------------------,0.0
541,3633970,a64b1a6f-9304-41d3-a3c1-5718f0b86f0d,0:04:24.05,-4:14:26.3,21.5893993378, (18023) 1999 JQ129      ,00 04 28.1 ,-04 19 19  ,16.8   ,1.0E   ,4.9S    ,16-    ,25-  , 17o  ,None needed at this time.,0.00144912491308
542,3795544,a64b1a6f-9304-41d3-a3c1-5718f0b86f0d,0:02:40.39,-4:23:46.9,21.7971000671, (99667) 2002 JO1        ,00 02 46.2 ,-04 23 01  ,20.2   ,1.5E   ,0.8N    , 3-    , 2-  , 13o  ,None needed at this time.,0.000476437232697
543,3795544,a64b1a6f-9304-41d3-a3c1-5718f0b86f0d,0:02:40.39,-4:23:46.9,21.7971000671,         2015 AN223      ,00 02 38.1 ,-04 27 04  ,22.3   ,0.6W   ,3.3S    , 4+    , 5-  ,  6d  ,Leave for survey recovery.,0.000969885644145
544,3795544,a64b1a6f-9304-41d3-a3c1-5718f0b86f0d,0:02:40.39,-4:23:46.9,21.7971000671,         2014 WJ451      ,00 02 27.0 ,-04 25 51  ,22.2   ,3.3W   ,2.1S    , 8-    , 5+  ,  3o  ,"Desirable between 2016 Mar. 5-Apr. 4.  (168.6,+17.1,20.6)",0.00114217233
545,3211882,a6881eb4-83fd-45bf-a60f-49393c5b1075,0:01:49.38,1:00:28.0,21.3533000946,         2006 XY12       ,00 01 46.6 ,+01 02 47  ,21.8   ,0.7W   ,2.3N    ,28-    ,11-  ,  3o  ,"Desirable between 2016 Feb. 25-Mar. 26.  ( 63.4,-24.4,22.9)",0.000703553542949
546,3482739,a6881eb4-83fd-45bf-a60f-49393c5b1075,0:01:49.20,1:00:27.0,21.9305000305,         2006 XY12       ,00 01 44.5 ,+01 02 35  ,21.8   ,1.2W   ,2.1N    ,28-    ,11-  ,  3o  ,"Desirable between 2016 Feb. 25-Mar. 26.  ( 63.4,-24.4,22.9)",0.000708436361145
547,3655755,a6881eb4-83fd-45bf-a60f-49393c5b1075,0:00:53.14,0:54:13.4,22.1156997681,-------------------------,-----------,-----------,-------,-------,--------,-------,-----,------,--------------------------------------,0.0
548,3461547,aaf49927-dddd-4a88-984b-8652226ae219,23:50:36.93,1:15:36.4,21.4189987183, (73051) 2002 EQ126      ,23 50 40.9 ,+01 13 49  ,17.6   ,1.0E   ,1.8S    , 2-    ,30-  , 12o  ,None needed at this time.,0.00059534029913
549,3558850,aaf49927-dddd-4a88-984b-8652226ae219,23:50:36.87,1:15:36.2,21.9832992554, (73051) 2002 EQ126      ,23 50 40.6 ,+01 13 38  ,17.6   ,0.9E   ,2.0S    , 2-    ,30-  , 12o  ,None needed at this time.,0.000633979263323
550,3751716,aaf49927-dddd-4a88-984b-8652226ae219,23:49:30.79,1:10:46.8,22.6016998291,         2012 HT50       ,23 49 23.6 ,+01 11 17  ,21.1   ,1.8W   ,0.5N    , 5-    ,13-  ,  7o  ,"Very desirable between 2016 Feb. 25-Mar. 26.  (132.9,+06.7,21.9)",0.000542876541855
551,3695786,aaf49927-dddd-4a88-984b-8652226ae219,23:49:30.79,1:10:46.8,22.0447006226,         2012 HT50       ,23 49 23.6 ,+01 11 16  ,21.1   ,1.8W   ,0.5N    , 5-    ,13-  ,  7o  ,"Very desirable between 2016 Feb. 25-Mar. 26.  (132.9,+06.7,21.9)",0.000541589146841
552,3321375,ab025d10-15c1-4362-a5e1-993540f80d5f,23:56:16.07,0:58:32.0,22.9472007751,         2008 TP73       ,23 56 20.2 ,+00 56 09  ,20.3   ,1.0E   ,2.4S    ,31-    ,11-  ,  3o  ,"Desirable between 2016 Feb. 25-Mar. 26.  (110.0,-17.9,23.5)",0.000755527871165
553,2265732,ab025d10-15c1-4362-a5e1-993540f80d5f,23:55:18.21,0:52:00.8,22.9426002502,(375146) 2008 BD11       ,23 55 21.7 ,+00 50 17  ,20.9   ,0.9E   ,1.7S    ,26-    ,11-  ,  5o  ,None needed at this time.,0.000563602020574
554,2265732,ab025d10-15c1-4362-a5e1-993540f80d5f,23:55:18.21,0:52:00.8,22.9426002502,         2015 DN12       ,23 55 02.0 ,+00 54 50  ,21.9   ,4.1W   ,2.8N    ,24-    ,10-  ,   o  ,Leave for survey recovery.,0.001436033202
555,3776670,ab025d10-15c1-4362-a5e1-993540f80d5f,23:54:09.79,0:44:07.1,23.3676986694,-------------------------,-----------,-----------,-------,-------,--------,-------,-----,------,--------------------------------------,0.0
556,3137298,adaf0cb6-4654-485d-b48e-fc522ffe4c0c,23:56:50.10,1:09:37.8,23.0206985474,(264356) 2000 AB45       ,23 56 55.2 ,+01 06 04  ,20.2   ,1.3E   ,3.6S    ,37-    ,13-  ,  6o  ,None needed at this time.,0.00110086242563
557,3294193,adaf0cb6-4654-485d-b48e-fc522ffe4c0c,23:56:50.10,1:09:38.0,22.4967002869,(264356) 2000 AB45       ,23 56 55.2 ,+01 06 03  ,20.2   ,1.3E   ,3.6S    ,37-    ,13-  ,  6o  ,None needed at this time.,0.00110634195901
558,1574917,adaf0cb6-4654-485d-b48e-fc522ffe4c0c,23:56:11.73,1:05:21.5,22.5354995728,         2015 BH349      ,23 56 12.3 ,+01 06 59  ,21.6   ,0.1E   ,1.6N    ,25-    , 7-  ,   o  ,Leave for survey recovery.,0.000474506679547
559,1574917,adaf0cb6-4654-485d-b48e-fc522ffe4c0c,23:56:11.73,1:05:21.5,22.5354995728,(158455) 2002 CS135      ,23 56 23.1 ,+01 05 20  ,20.2   ,2.8E   ,0.0S    ,26-    ,11-  ,  9o  ,None needed at this time.,0.000826732345385
560,1574917,adaf0cb6-4654-485d-b48e-fc522ffe4c0c,23:56:11.73,1:05:21.5,22.5354995728,(155437) 1998 DE         ,23 56 23.4 ,+01 01 19  ,20.5   ,2.9E   ,4.0S    ,29-    ,10-  , 10o  ,None needed at this time.,0.00144989566935
561,3524790,adaf0cb6-4654-485d-b48e-fc522ffe4c0c,23:56:05.15,1:04:37.1,22.7231998444,-------------------------,-----------,-----------,-------,-------,--------,-------,-----,------,--------------------------------------,0.0
562,2452583,ae72eac1-4182-4fbe-8c24-ceeda1e4cfca,23:58:21.51,0:19:40.9,22.5872001648,(109793) 2001 RK92       ,23 58 10.9 ,+00 20 39  ,18.6   ,2.7W   ,1.0N    ,30-    , 8-  , 11o  ,None needed at this time.,0.000821375979632
563,2452583,ae72eac1-4182-4fbe-8c24-ceeda1e4cfca,23:58:21.51,0:19:40.9,22.5872001648,(456161) 2006 GG17       ,23 58 11.7 ,+00 22 43  ,21.5   ,2.4W   ,3.0N    ,23-    ,17-  ,  5o  ,None needed at this time.,0.00113505131207
564,2452583,ae72eac1-4182-4fbe-8c24-ceeda1e4cfca,23:58:21.51,0:19:40.9,22.5872001648,(141843) 2002 OE22       ,23 58 21.9 ,+00 15 29  ,19.1   ,0.1E   ,4.2S    ,23-    ,16-  ,  9o  ,None needed at this time.,0.0012215749374
565,2404135,ae72eac1-4182-4fbe-8c24-ceeda1e4cfca,23:58:21.51,0:19:41.0,22.1908988953,(109793) 2001 RK92       ,23 58 10.8 ,+00 20 39  ,18.6   ,2.7W   ,1.0N    ,30-    , 8-  , 11o  ,None needed at this time.,0.000828046073176
566,2404135,ae72eac1-4182-4fbe-8c24-ceeda1e4cfca,23:58:21.51,0:19:41.0,22.1908988953,(456161) 2006 GG17       ,23 58 11.7 ,+00 22 43  ,21.5   ,2.5W   ,3.0N    ,23-    ,17-  ,  5o  ,None needed at this time.,0.00113467426314
567,2404135,ae72eac1-4182-4fbe-8c24-ceeda1e4cfca,23:58:21.51,0:19:41.0,22.1908988953,(141843) 2002 OE22       ,23 58 21.8 ,+00 15 28  ,19.1   ,0.1E   ,4.2S    ,23-    ,16-  ,  9o  ,None needed at this time.,0.0012267598973
568,3295567,ae72eac1-4182-4fbe-8c24-ceeda1e4cfca,23:58:17.46,0:19:14.6,21.8325004578,         2016 CP189      ,23 58 11.1 ,+00 23 22  ,21.3   ,1.6W   ,4.1N    ,25-    ,12-  , 11d  ,"Desirable between 2016 Mar. 4-10.  (129.2,-13.0,20.8)",0.00128551133025
569,3665430,ae72eac1-4182-4fbe-8c24-ceeda1e4cfca,23:57:18.07,0:12:49.0,22.810798645, (56163) 1999 DE3        ,23 57 21.0 ,+00 10 26  ,20.3   ,0.7E   ,2.4S    ,14-    , 5-  , 12o  ,None needed at this time.,0.000725288077756
570,3665430,ae72eac1-4182-4fbe-8c24-ceeda1e4cfca,23:57:18.07,0:12:49.0,22.810798645,(268393) 2005 UU146      ,23 57 32.5 ,+00 13 04  ,20.8   ,3.6E   ,0.3N    ,12-    , 1-  ,  9o  ,None needed at this time.,0.00105188859794
571,3190143,af2ac6a1-298c-4e13-b241-e0afe7a73e0b,23:53:04.61,0:34:32.6,22.0029983521,(219069) 1997 TW13       ,23 53 19.1 ,+00 34 36  ,19.8   ,3.6E   ,0.1N    ,38-    , 4-  ,  9o  ,None needed at this time.,0.00105381817752
572,3190143,af2ac6a1-298c-4e13-b241-e0afe7a73e0b,23:53:04.61,0:34:32.6,22.0029983521,         2016 CR48       ,23 53 10.4 ,+00 30 57  ,20.4   ,1.5E   ,3.6S    ,30-    , 5-  ,  8o  ,"Very desirable between 2016 Mar. 11-Apr. 10.  (145.2,+22.6,21.1)",0.00112687217634
573,3387843,af2ac6a1-298c-4e13-b241-e0afe7a73e0b,23:53:04.62,0:34:32.5,22.1585006714,(219069) 1997 TW13       ,23 53 19.0 ,+00 34 36  ,19.8   ,3.6E   ,0.1N    ,38-    , 4-  ,  9o  ,None needed at this time.,0.00104582789873
574,3387843,af2ac6a1-298c-4e13-b241-e0afe7a73e0b,23:53:04.62,0:34:32.5,22.1585006714,         2016 CR48       ,23 53 10.4 ,+00 30 57  ,20.4   ,1.4E   ,3.6S    ,30-    , 5-  ,  8o  ,"Very desirable between 2016 Mar. 11-Apr. 10.  (145.2,+22.6,21.1)",0.00112615087921
575,2278327,af2ac6a1-298c-4e13-b241-e0afe7a73e0b,23:52:14.37,0:28:24.6,22.012298584,         2015 DO7        ,23 52 02.0 ,+00 30 51  ,22.5   ,3.1W   ,2.4N    ,27-    ,13-  , 29d  ,Leave for survey recovery.,0.00114583540195
576,3590041,af2ac6a1-298c-4e13-b241-e0afe7a73e0b,23:52:10.43,0:27:55.5,21.9636001587,-------------------------,-----------,-----------,-------,-------,--------,-------,-----,------,--------------------------------------,0.0
577,3245487,af64412a-ee6c-4121-923f-cefa78b65617,23:59:12.24,2:30:34.2,21.5704994202,         2013 RE24       ,23 59 05.9 ,+02 35 19  ,20.8   ,1.6W   ,4.7N    ,27-    , 5-  , 21d  ,Leave for survey recovery.,0.00145554890132
578,3790419,af64412a-ee6c-4121-923f-cefa78b65617,23:58:23.10,2:23:41.8,22.4141998291,(137255) 1999 RO87       ,23 58 35.4 ,+02 27 17  ,19.5   ,3.1E   ,3.6N    , 3-    , 5+  ,  9o  ,None needed at this time.,0.00137374635507
579,3780402,af64412a-ee6c-4121-923f-cefa78b65617,23:57:53.28,2:19:13.1,22.5004997253,-------------------------,-----------,-----------,-------,-------,--------,-------,-----,------,--------------------------------------,0.0
580,2435692,afbe1c48-0518-402f-9a3b-d1ca041c91bb,23:58:48.58,0:36:46.7,22.0443992615,         2015 AK80       ,23 58 56.1 ,+00 35 55  ,22.9   ,1.9E   ,0.9S    ,28-    ,12-  ,   o  ,Leave for survey recovery.,0.000601546289233
581,2435692,afbe1c48-0518-402f-9a3b-d1ca041c91bb,23:58:48.58,0:36:46.7,22.0443992615,         2015 BW482      ,23 58 37.7 ,+00 35 05  ,20.3   ,2.7W   ,1.7S    ,22-    ,14-  ,   o  ,Leave for survey recovery.,0.000932232795859
582,2435692,afbe1c48-0518-402f-9a3b-d1ca041c91bb,23:58:48.58,0:36:46.7,22.0443992615,         2014 WS195      ,23 59 05.2 ,+00 37 53  ,20.6   ,4.2E   ,1.1N    ,30-    , 5-  ,   o  ,Leave for survey recovery.,0.00125058298438
583,2435692,afbe1c48-0518-402f-9a3b-d1ca041c91bb,23:58:48.58,0:36:46.7,22.0443992615,(191841) 2004 VO20       ,23 58 35.6 ,+00 40 19  ,20.2   ,3.2W   ,3.5N    ,26-    ,12-  , 11o  ,None needed at this time.,0.00139652102428
584,2396813,afbe1c48-0518-402f-9a3b-d1ca041c91bb,23:58:48.56,0:36:46.6,21.5970993042,         2015 AK80       ,23 58 56.1 ,+00 35 54  ,22.9   ,1.9E   ,0.9S    ,28-    ,12-  ,   o  ,Leave for survey recovery.,0.000604695818686
585,2396813,afbe1c48-0518-402f-9a3b-d1ca041c91bb,23:58:48.56,0:36:46.6,21.5970993042,         2015 BW482      ,23 58 37.7 ,+00 35 05  ,20.3   ,2.7W   ,1.7S    ,22-    ,14-  ,   o  ,Leave for survey recovery.,0.000930742153577
586,2396813,afbe1c48-0518-402f-9a3b-d1ca041c91bb,23:58:48.56,0:36:46.6,21.5970993042,         2014 WS195      ,23 59 05.2 ,+00 37 53  ,20.6   ,4.2E   ,1.1N    ,30-    , 5-  ,   o  ,Leave for survey recovery.,0.00125211309613
587,2396813,afbe1c48-0518-402f-9a3b-d1ca041c91bb,23:58:48.56,0:36:46.6,21.5970993042,(191841) 2004 VO20       ,23 58 35.6 ,+00 40 19  ,20.2   ,3.3W   ,3.5N    ,26-    ,12-  , 11o  ,None needed at this time.,0.00139589608582
588,3247272,afbe1c48-0518-402f-9a3b-d1ca041c91bb,23:58:45.33,0:36:25.2,21.5072994232,(371005) 2005 TC138      ,23 58 35.2 ,+00 36 56  ,20.3   ,2.5W   ,0.5N    ,23-    ,26-  ,  7o  ,None needed at this time.,0.000751614680629
589,3507100,afbe1c48-0518-402f-9a3b-d1ca041c91bb,23:58:45.19,0:36:24.1,22.1647987366,(371005) 2005 TC138      ,23 58 33.5 ,+00 36 29  ,20.3   ,2.9W   ,0.1N    ,24-    ,26-  ,  7o  ,None needed at this time.,0.000850404896532
590,3786150,afbe1c48-0518-402f-9a3b-d1ca041c91bb,23:57:57.78,0:31:08.2,22.1806983948,(429543) 2011 CG7        ,23 57 50.4 ,+00 29 15  ,21.4   ,1.8W   ,1.9S    ,16-    , 6-  ,  4o  ,None needed at this time.,0.00076759624651
591,3659931,afbe1c48-0518-402f-9a3b-d1ca041c91bb,23:57:57.79,0:31:08.3,21.8573989868,(429543) 2011 CG7        ,23 57 50.3 ,+00 29 14  ,21.4   ,1.9W   ,1.9S    ,16-    , 6-  ,  4o  ,None needed at this time.,0.000777004323908
592,734893,b1aa16a2-5fee-48a0-978f-1950e2c18d32,0:06:51.80,-4:47:22.7,22.2411994934,(117718) 2005 GZ5        ,00 06 48.2 ,-04 45 54  ,20.4   ,0.9W   ,1.5N    ,34-    ,16-  , 11o  ,None needed at this time.,0.000502980215547
593,734893,b1aa16a2-5fee-48a0-978f-1950e2c18d32,0:06:51.80,-4:47:22.7,22.2411994934,         2008 AV9        ,00 06 45.8 ,-04 43 48  ,20.9   ,1.5W   ,3.6N    ,33-    ,20-  ,  5o  ,"Desirable between 2016 Feb. 25-Mar. 26.  (111.6,-10.0,20.9)",0.00112806795487
594,734893,b1aa16a2-5fee-48a0-978f-1950e2c18d32,0:06:51.80,-4:47:22.7,22.2411994934,         2008 UO213      ,00 06 47.3 ,-04 52 13  ,20.3   ,1.1W   ,4.8S    ,29-    , 7-  ,  4o  ,"Desirable between 2016 Feb. 25-Mar. 26.  (171.2,+12.4,21.6)",0.00144469627068
595,1567292,b1aa16a2-5fee-48a0-978f-1950e2c18d32,0:05:06.45,-5:02:21.8,22.1462993622,         2008 EC131      ,00 05 15.0 ,-05 00 35  ,22.1   ,2.1E   ,1.8N    ,33-    , 8-  ,  2o  ,"Desirable between 2016 Feb. 25-Mar. 26.  At the first date, object will be within 60 deg of the sun.",0.000807300432843
596,1699015,b1aa16a2-5fee-48a0-978f-1950e2c18d32,0:05:06.44,-5:02:22.0,21.5506000519,         2008 EC131      ,00 05 14.9 ,-05 00 35  ,22.1   ,2.1E   ,1.8N    ,33-    , 8-  ,  2o  ,"Desirable between 2016 Feb. 25-Mar. 26.  At the first date, object will be within 60 deg of the sun.",0.00080293520901
597,3740724,b1aa16a2-5fee-48a0-978f-1950e2c18d32,0:04:26.77,-5:07:40.5,21.5302009583,(371753) 2007 FU21       ,00 04 11.7 ,-05 07 29  ,20.6   ,3.8W   ,0.2N    ,16-    ,14-  ,  8o  ,None needed at this time.,0.00109296074121
598,3740724,b1aa16a2-5fee-48a0-978f-1950e2c18d32,0:04:26.77,-5:07:40.5,21.5302009583, (49836) 1999 XD85       ,00 04 19.5 ,-05 04 07  ,19.1   ,1.8W   ,3.6N    ,22-    , 7-  , 14o  ,None needed at this time.,0.00116133110586
599,3740724,b1aa16a2-5fee-48a0-978f-1950e2c18d32,0:04:26.77,-5:07:40.5,21.5302009583,         2014 YK38       ,00 04 45.0 ,-05 08 21  ,22.4   ,4.5E   ,0.7S    ,25-    , 4-  ,  3o  ,"Desirable between 2016 Feb. 25-Mar. 26.  At the first date, object will be within 60 deg of the sun.",0.00133492449454
600,2641386,b1f4a638-c285-4df6-9ac0-75fb5b85e5e7,23:54:33.53,1:24:49.1,23.2411994934,(160076) 2000 GS8        ,23 54 43.9 ,+01 22 05  ,19.4   ,2.6E   ,2.7S    ,12-    , 2+  , 11o  ,None needed at this time.,0.00109604736059
601,2621072,b1f4a638-c285-4df6-9ac0-75fb5b85e5e7,23:54:33.53,1:24:48.9,22.3931999207,(160076) 2000 GS8        ,23 54 43.9 ,+01 22 05  ,19.4   ,2.6E   ,2.7S    ,12-    , 2+  , 11o  ,None needed at this time.,0.00109534375413
602,3806511,b1f4a638-c285-4df6-9ac0-75fb5b85e5e7,23:54:05.78,1:21:42.0,23.0672988892,(227566) 2005 YQ199      ,23 54 01.3 ,+01 23 23  ,21.0   ,1.1W   ,1.7N    , 7+    , 2+  , 10o  ,None needed at this time.,0.000588089927292
603,3806511,b1f4a638-c285-4df6-9ac0-75fb5b85e5e7,23:54:05.78,1:21:42.0,23.0672988892,(290572) 2005 UP124      ,23 54 12.2 ,+01 19 51  ,21.9   ,1.6E   ,1.9S    , 8+    , 3+  ,  8o  ,None needed at this time.,0.000712355647395
604,3778064,b28211cc-9c50-467d-98ff-a2ffd3ea9feb,23:52:27.62,0:35:22.3,22.6151008606, (46050) 2001 DM74       ,23 52 12.5 ,+00 36 52  ,20.5   ,3.8W   ,1.5N    ,14-    , 6-  , 16o  ,None needed at this time.,0.00118237550079
605,3120120,b5226694-e1d4-43f1-bb99-13f71eb388ae,23:53:45.40,1:30:13.3,22.873500824, (98185) 2000 SN108      ,23 53 43.6 ,+01 33 14  ,18.4   ,0.4W   ,3.0N    ,30-    ,27-  , 10o  ,None needed at this time.,0.000885776899403
606,3261474,b5226694-e1d4-43f1-bb99-13f71eb388ae,23:53:45.40,1:30:13.3,22.5027008057, (98185) 2000 SN108      ,23 53 43.6 ,+01 33 13  ,18.4   ,0.5W   ,3.0N    ,30-    ,27-  , 10o  ,None needed at this time.,0.000880982247808
607,2635968,b5226694-e1d4-43f1-bb99-13f71eb388ae,23:52:22.05,1:20:11.0,22.920999527,(375534) 2008 UY185      ,23 52 08.0 ,+01 21 28  ,21.1   ,3.5W   ,1.3N    , 7-    , 7-  ,  5o  ,None needed at this time.,0.0010875400206
608,3802804,b5226694-e1d4-43f1-bb99-13f71eb388ae,23:51:56.37,1:16:52.8,23.2943992615,         2013 SQ83       ,23 51 55.6 ,+01 18 17  ,22.0   ,0.2W   ,1.4N    ,38+    ,23+  , 23d  ,Leave for survey recovery.,0.000412033863016
609,3802804,b5226694-e1d4-43f1-bb99-13f71eb388ae,23:51:56.37,1:16:52.8,23.2943992615, (25357) 1999 TM         ,23 51 41.8 ,+01 16 06  ,18.3   ,3.6W   ,0.8S    ,21+    , 0-  , 15o  ,None needed at this time.,0.00108332482095
610,2478374,b81de9ec-5c57-49b3-9f1c-192bb7f4c347,0:13:45.75,2:23:22.7,23.3830986023,(276407) 2002 XP100      ,00 13 48.5 ,+02 24 56  ,19.6   ,0.7E   ,1.6N    ,29-    , 9-  ,  7o  ,None needed at this time.,0.000494497173505
611,2478374,b81de9ec-5c57-49b3-9f1c-192bb7f4c347,0:13:45.75,2:23:22.7,23.3830986023,(196637) 2003 SF8        ,00 13 32.6 ,+02 22 09  ,19.9   ,3.3W   ,1.2S    ,27-    ,12-  , 11o  ,None needed at this time.,0.00102009441815
612,2003930,b81de9ec-5c57-49b3-9f1c-192bb7f4c347,0:13:45.74,2:23:22.4,22.5284004211,(276407) 2002 XP100      ,00 13 48.3 ,+02 24 55  ,19.6   ,0.6E   ,1.5N    ,29-    , 9-  ,  7o  ,None needed at this time.,0.000485945104216
613,2003930,b81de9ec-5c57-49b3-9f1c-192bb7f4c347,0:13:45.74,2:23:22.4,22.5284004211,(196637) 2003 SF8        ,00 13 32.4 ,+02 22 08  ,19.9   ,3.3W   ,1.2S    ,27-    ,12-  , 11o  ,None needed at this time.,0.001034215271
614,2653791,b81de9ec-5c57-49b3-9f1c-192bb7f4c347,0:13:40.56,2:22:48.8,22.072599411,         2015 BO377      ,00 13 31.4 ,+02 22 04  ,21.4   ,2.3W   ,0.8S    ,29-    , 7-  ,   o  ,Leave for survey recovery.,0.000700105329521
615,3824198,b81de9ec-5c57-49b3-9f1c-192bb7f4c347,0:11:39.42,2:09:21.9,22.7589988708,(423506) 2005 TC189      ,00 11 40.5 ,+02 04 59  ,22.1   ,0.3E   ,4.4S    ,14-    , 1-  ,  5o  ,None needed at this time.,0.00127698939774
616,2193840,b8356f02-906b-4178-a97b-9438f3399da5,23:52:14.02,1:39:46.1,22.353099823,(189481) 1999 UD38       ,23 52 06.8 ,+01 37 43  ,19.0   ,1.8W   ,2.0S    ,24-    ,23-  ,  9o  ,None needed at this time.,0.000794751827988
617,2633124,b8356f02-906b-4178-a97b-9438f3399da5,23:51:17.48,1:33:10.6,22.5382003784,(139024) 2001 DF71       ,23 51 28.7 ,+01 31 36  ,21.0   ,2.8E   ,1.6S    ,16-    , 8-  ,  9o  ,None needed at this time.,0.000935748138663
618,2633124,b8356f02-906b-4178-a97b-9438f3399da5,23:51:17.48,1:33:10.6,22.5382003784,         2012 HF32       ,23 51 06.6 ,+01 36 43  ,22.3   ,2.7W   ,3.5N    ,11-    ,10-  ,  2o  ,"Desirable between 2016 Feb. 25-Mar. 26.  (119.7,-15.5,21.8)",0.00129842921141
619,2040339,bc1eb327-5c02-4b68-bce7-cc4ca1992b2a,0:12:00.10,2:31:35.3,22.5835990906,(374559) 2006 BN183      ,00 12 18.6 ,+02 33 09  ,21.2   ,4.6E   ,1.6N    ,33-    ,10-  ,  6o  ,None needed at this time.,0.00141873052001
620,3820777,bc1eb327-5c02-4b68-bce7-cc4ca1992b2a,0:11:11.81,2:25:23.5,23.1167984009,         2015 BJ41       ,00 11 17.7 ,+02 22 08  ,21.4   ,1.5E   ,3.3S    ,18-    , 2-  ,  4o  ,"Desirable between 2016 Feb. 25-Mar. 26.  (115.5,-17.0,22.1)",0.0010399488418
621,3817804,bc1eb327-5c02-4b68-bce7-cc4ca1992b2a,0:10:45.19,2:21:49.8,22.7826004028,-------------------------,-----------,-----------,-------,-------,--------,-------,-----,------,--------------------------------------,0.0
622,3247758,be3fa2b4-4df8-43b1-8eb1-f42b4e1eb4ea,23:56:10.34,-0:04:40.5,22.5579986572,         2013 SC17       ,23 56 27.9 ,-00 02 52  ,21.1   ,4.4E   ,1.8N    ,28-    ,20-  , 36d  ,"Desirable between 2016 Feb. 25-Mar. 11.  (122.4,-11.4,23.7)",0.0013810956092
623,3464525,be3fa2b4-4df8-43b1-8eb1-f42b4e1eb4ea,23:56:10.33,-0:04:40.5,22.067899704,         2013 SC17       ,23 56 27.8 ,-00 02 53  ,21.1   ,4.4E   ,1.8N    ,28-    ,20-  , 36d  ,"Desirable between 2016 Feb. 25-Mar. 11.  (122.4,-11.4,23.7)",0.00137319885424
624,2480295,be3fa2b4-4df8-43b1-8eb1-f42b4e1eb4ea,23:55:13.04,-0:13:22.5,22.0967998505,         2010 FS115      ,23 55 18.1 ,-00 17 37  ,       ,1.3E   ,4.2S    ,20-    ,23-  ,  1d  ,Leave for survey recovery.,0.00128755179792
625,2480295,be3fa2b4-4df8-43b1-8eb1-f42b4e1eb4ea,23:55:13.04,-0:13:22.5,22.0967998505,         2008 AC12       ,23 54 56.0 ,-00 15 30  ,21.5   ,4.3W   ,2.1S    ,27-    ,13-  ,  3o  ,"Desirable between 2016 Feb. 25-Mar. 26.  At the first date, object will be within 60 deg of the sun.",0.00138478994061
626,2418519,be3fa2b4-4df8-43b1-8eb1-f42b4e1eb4ea,23:55:13.04,-0:13:22.8,21.7325000763,         2010 FS115      ,23 55 18.1 ,-00 17 37  ,       ,1.3E   ,4.2S    ,20-    ,23-  ,  1d  ,Leave for survey recovery.,0.00128615808515
627,2418519,be3fa2b4-4df8-43b1-8eb1-f42b4e1eb4ea,23:55:13.04,-0:13:22.8,21.7325000763,         2008 AC12       ,23 54 55.9 ,-00 15 31  ,21.5   ,4.3W   ,2.1S    ,27-    ,13-  ,  3o  ,"Desirable between 2016 Feb. 25-Mar. 26.  At the first date, object will be within 60 deg of the sun.",0.00139281224832
628,3809609,be3fa2b4-4df8-43b1-8eb1-f42b4e1eb4ea,23:54:05.40,-0:24:02.5,22.8143005371, (60919) 2000 JY39       ,23 54 02.4 ,-00 24 57  ,19.8   ,0.7W   ,0.9S    , 9-    , 3-  , 13o  ,None needed at this time.,0.00034264863889
629,3798346,bf271b15-fc49-4c68-937e-b208ced0165e,23:57:07.68,2:03:32.6,23.3817996979,         2005 TX18       ,23 57 09.3 ,+02 05 18  ,21.0   ,0.4E   ,1.8N    , 8-    , 6-  ,  4o  ,"Very desirable between 2016 Mar. 11-Apr. 10.  (120.3,+18.6,22.6)",0.00052438100467
630,3798346,bf271b15-fc49-4c68-937e-b208ced0165e,23:57:07.68,2:03:32.6,23.3817996979,(110571) 2001 TF115      ,23 57 02.1 ,+02 02 16  ,18.7   ,1.4W   ,1.3S    , 1+    , 6+  , 11o  ,None needed at this time.,0.000549880011979
